"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Kmt5b",3.18914903829464e-05,0.294000958189287,0.304,0.221,0.646249161120026,"2","Kmt5b"
"Tsc22d3",3.29913483395676e-05,0.415144446948547,0.427,0.351,0.668536682752999,"2","Tsc22d3"
"Ppp2r5e",3.30060574227804e-05,0.387377614048911,0.304,0.228,0.668834747615222,"2","Ppp2r5e"
"Smc4",3.356897027637e-05,0.350240757422621,0.415,0.334,0.680241613680361,"2","Smc4"
"Ubn2",3.44494383001663e-05,0.36680307735693,0.481,0.421,0.698083417714571,"2","Ubn2"
"Ggps1",3.47069998220917e-05,0.432188309645018,0.297,0.218,0.703302644394867,"2","Ggps1"
"Tab2",3.49089681989072e-05,0.307285065767919,0.411,0.336,0.707395331582655,"2","Tab2"
"Ptger4",3.49839241318546e-05,0.311088753260092,0.203,0.126,0.708914238607901,"2","Ptger4"
"Egln1",3.5178139463574e-05,0.295171275533764,0.253,0.175,0.712849818089864,"2","Egln1"
"Tmem243",3.53188087916706e-05,0.38056066625391,0.373,0.289,0.715700341354414,"2","Tmem243"
"Baz1b",3.5467009176779e-05,0.410571913291953,0.377,0.307,0.71870347395825,"2","Baz1b"
"Fbrsl1",3.57627948095354e-05,0.404409004123145,0.307,0.231,0.724697274020424,"2","Fbrsl1"
"Hipk1",3.59879508381452e-05,0.432496285724624,0.367,0.294,0.729259835784174,"2","Hipk1"
"Pkn2",3.66425159849453e-05,0.385925612566766,0.44,0.373,0.742523943918932,"2","Pkn2"
"Pag1",3.68087124517691e-05,0.365934869609246,0.402,0.316,0.745891749122649,"2","Pag1"
"Mtmr12",3.7174961177343e-05,0.319044741062303,0.25,0.166,0.753313413297679,"2","Mtmr12"
"Orai1",3.80021119743968e-05,0.417564919061773,0.402,0.33,0.770074797049177,"2","Orai1"
"Sertad2",3.98023599058179e-05,0.262931316939601,0.411,0.313,0.806555021131494,"2","Sertad2"
"Ubxn4",4.0549183741483e-05,0.295765749039336,0.522,0.458,0.821688659337411,"2","Ubxn4"
"Lmtk2",4.27730349376049e-05,0.275593357069203,0.193,0.115,0.866752779975625,"2","Lmtk2"
"Wdr44",4.29124746407638e-05,0.336977741806586,0.228,0.149,0.869578386120438,"2","Wdr44"
"Rbbp4",4.35308122199542e-05,0.28349122354133,0.405,0.332,0.882108378825151,"2","Rbbp4"
"Gpr183",4.36623840000614e-05,0.555365470395999,0.335,0.25,0.884774549377245,"2","Gpr183"
"Sf3b3",4.45447651465073e-05,0.341937720125918,0.377,0.299,0.902655120928823,"2","Sf3b3"
"Efr3a",4.53169866844869e-05,0.34568106004709,0.339,0.266,0.918303418174442,"2","Efr3a"
"Mdm4",4.6015540822263e-05,0.264542435024864,0.301,0.217,0.932458919222337,"2","Mdm4"
"Synj2bp",4.62793536297674e-05,0.402753598979813,0.313,0.232,0.937804821953606,"2","Synj2bp"
"Lonp2",4.66728819326095e-05,0.362446363849688,0.313,0.233,0.945779279482399,"2","Lonp2"
"Gxylt1",4.72549837996444e-05,0.476043407667341,0.231,0.156,0.957574991715995,"2","Gxylt1"
"Cul3",4.82826597175199e-05,0.343400937521581,0.453,0.392,0.978399816515822,"2","Cul3"
"Rnf169",4.84799616307596e-05,0.405968254771789,0.361,0.282,0.982397942485713,"2","Rnf169"
"Ctps2",4.92406076266257e-05,0.439855279868323,0.259,0.182,0.997811672945942,"2","Ctps2"
"Taf15",5.10049517722732e-05,0.325240600021584,0.427,0.347,1,"2","Taf15"
"Zyx",5.20812724474211e-05,0.299688792713143,0.411,0.338,1,"2","Zyx"
"Adnp",5.55824865150461e-05,0.386187483215513,0.358,0.286,1,"2","Adnp"
"Ftx",5.6508675561171e-05,0.336138154165389,0.136,0.072,1,"2","Ftx"
"Rapgef1",5.65304970497852e-05,0.360134124526254,0.348,0.269,1,"2","Rapgef1"
"Rbmx",5.76917921232074e-05,0.316797508719311,0.171,0.102,1,"2","Rbmx"
"Pptc7",5.84387475308547e-05,0.359191847024562,0.215,0.142,1,"2","Pptc7"
"Jade2",5.91791381017027e-05,0.325848802932329,0.206,0.132,1,"2","Jade2"
"Slbp",5.93538073743439e-05,0.297492935250766,0.418,0.339,1,"2","Slbp"
"Zc3h15",6.01208962674443e-05,0.266761266943689,0.503,0.447,1,"2","Zc3h15"
"Atad2",6.08793637090451e-05,0.331310706200824,0.253,0.172,1,"2","Atad2"
"Ankrd17",6.18209824469086e-05,0.276934148148714,0.56,0.499,1,"2","Ankrd17"
"Mllt10",6.1992234892821e-05,0.339883069371622,0.465,0.403,1,"2","Mllt10"
"Pop5",6.22985521196241e-05,0.360177093227782,0.323,0.256,1,"2","Pop5"
"5430405H02Rik",6.29060679293324e-05,0.269498233514877,0.174,0.103,1,"2","5430405H02Rik"
"Lpxn",6.58075772328358e-05,0.415855096151881,0.437,0.365,1,"2","Lpxn"
"Haus3",6.76093864951806e-05,0.320028311935405,0.13,0.068,1,"2","Haus3"
"Ksr1",6.89553817605406e-05,0.282386641972306,0.187,0.114,1,"2","Ksr1"
"Tob2",6.90841252458186e-05,0.362479156852687,0.582,0.507,1,"2","Tob2"
"Prdm10",6.98179924559061e-05,0.464639929316834,0.19,0.118,1,"2","Prdm10"
"Rab3gap1",7.16562699010496e-05,0.352603329654048,0.297,0.221,1,"2","Rab3gap1"
"Cdkn2d",7.23438983643913e-05,0.289802608659946,0.215,0.139,1,"2","Cdkn2d"
"Txlng",7.25913531316603e-05,0.346773035976919,0.253,0.177,1,"2","Txlng"
"1700016P03Rik",7.39794249431018e-05,0.494060232364584,0.291,0.213,1,"2","1700016P03Rik"
"Pcmtd1",7.50555929189547e-05,0.380441064306774,0.361,0.284,1,"2","Pcmtd1"
"Itpk1",7.53593120349777e-05,0.341251848954029,0.237,0.165,1,"2","Itpk1"
"Pbrm1",7.68155074125829e-05,0.351461522665074,0.449,0.385,1,"2","Pbrm1"
"Tut7",8.12606324528596e-05,0.278184803507044,0.551,0.496,1,"2","Tut7"
"Tbc1d1",8.40545853615036e-05,0.363257773169792,0.408,0.334,1,"2","Tbc1d1"
"Nipbl",8.45042508363519e-05,0.292852035237535,0.62,0.565,1,"2","Nipbl"
"Dcun1d3",8.54374612739123e-05,0.361795899691106,0.149,0.085,1,"2","Dcun1d3"
"Pik3ca",8.5773010304884e-05,0.373347635594742,0.342,0.273,1,"2","Pik3ca"
"Adcy7",8.81260214025247e-05,0.482167675640146,0.345,0.282,1,"2","Adcy7"
"Ddhd2",8.84868943180969e-05,0.311486066594179,0.225,0.149,1,"2","Ddhd2"
"Fam53b",8.92760673706671e-05,0.319105645391976,0.199,0.129,1,"2","Fam53b"
"Lsm1",9.08225162367752e-05,0.32122051388272,0.31,0.237,1,"2","Lsm1"
"Brd1",9.16871387889921e-05,0.316291281438711,0.43,0.367,1,"2","Brd1"
"Cep250",9.6709227445976e-05,0.303887351673782,0.199,0.131,1,"2","Cep250"
"Nek7",9.99587684373577e-05,0.370270092417019,0.37,0.304,1,"2","Nek7"
"Pcgf5",0.000101233978773081,0.481774681241712,0.301,0.228,1,"2","Pcgf5"
"Eed",0.000103819709242261,0.260360507356898,0.377,0.304,1,"2","Eed"
"Cbl",0.0001053721427166,0.323282251822758,0.421,0.349,1,"2","Cbl"
"Dusp11",0.000105807939492077,0.338058228813616,0.43,0.374,1,"2","Dusp11"
"Sos2",0.000107859413737466,0.305386313750588,0.225,0.152,1,"2","Sos2"
"Phf14",0.000109263531368403,0.321366093178297,0.38,0.309,1,"2","Phf14"
"Dedd2",0.000112017429572361,0.2606124983681,0.152,0.088,1,"2","Dedd2"
"Racgap1",0.00011527924440979,0.25500746351721,0.127,0.068,1,"2","Racgap1"
"Tram1",0.000117366113511332,0.341502003400826,0.361,0.295,1,"2","Tram1"
"Pja1",0.000117750383009389,0.329822038955446,0.184,0.115,1,"2","Pja1"
"Gab3",0.000125648396456278,0.388705310020438,0.222,0.149,1,"2","Gab3"
"Kin",0.000136250559059064,0.352821971112522,0.288,0.219,1,"2","Kin"
"Brd2",0.000137669008078872,0.259348281887767,0.582,0.517,1,"2","Brd2"
"Arl4c1",0.000138284688568889,0.377115581215086,0.37,0.299,1,"2","Arl4c"
"Pttg1",0.000141526410833782,0.280129790729649,0.282,0.209,1,"2","Pttg1"
"Elk4",0.000145030711355134,0.307499761944375,0.244,0.168,1,"2","Elk4"
"Tap1",0.000148011828310833,0.35851067863483,0.307,0.238,1,"2","Tap1"
"Atg101",0.000149237699938206,0.256536472299993,0.348,0.276,1,"2","Atg101"
"Gnptab",0.000149488081957982,0.488534268349245,0.241,0.173,1,"2","Gnptab"
"Avl9",0.000152625107015979,0.314090884522459,0.275,0.2,1,"2","Avl9"
"A930015D03Rik",0.000155048434139192,0.585852651459114,0.247,0.175,1,"2","A930015D03Rik"
"Fam98a",0.000160472682692381,0.32612617304946,0.158,0.095,1,"2","Fam98a"
"Hmgn5",0.000161296493716181,0.272090239772884,0.266,0.186,1,"2","Hmgn5"
"Cdc42se2",0.00016297752153906,0.322969007848445,0.434,0.366,1,"2","Cdc42se2"
"Sltm",0.000163437607286537,0.293624582308865,0.481,0.433,1,"2","Sltm"
"Gsk3b",0.000165541281009164,0.287667895806091,0.462,0.407,1,"2","Gsk3b"
"Psph",0.000170987332265503,0.254819894890924,0.146,0.085,1,"2","Psph"
"Dmtf1",0.000171188702558214,0.368801873956125,0.237,0.168,1,"2","Dmtf1"
"Sars",0.000171223481591194,0.315054483497694,0.316,0.249,1,"2","Sars"
"Mfap1a",0.000174415255383314,0.300801285326886,0.196,0.13,1,"2","Mfap1a"
"Tmem87a",0.000175886274173224,0.30594219116291,0.209,0.138,1,"2","Tmem87a"
"Synrg",0.000176413632620569,0.36816261155329,0.263,0.195,1,"2","Synrg"
"Rnf19a",0.000180687497148062,0.281390338593143,0.222,0.15,1,"2","Rnf19a"
"Mipol1",0.000184580835343682,0.292030987645184,0.168,0.103,1,"2","Mipol1"
"Supt20",0.000188121428462988,0.290121483815793,0.269,0.196,1,"2","Supt20"
"Aim2",0.000190693303346202,0.458587029938019,0.307,0.241,1,"2","Aim2"
"Kidins220",0.000197213216377216,0.506975930910339,0.288,0.225,1,"2","Kidins220"
"Cspp1",0.000200954038627007,0.442187267247623,0.291,0.221,1,"2","Cspp1"
"Lfng",0.000205042950006058,0.349885664211908,0.304,0.234,1,"2","Lfng"
"Gadd45b",0.00020560507628195,0.646791628369372,0.633,0.559,1,"2","Gadd45b"
"Parp14",0.000209089999188254,0.3967275723266,0.361,0.29,1,"2","Parp14"
"Pfkp",0.000212755732065282,0.268055573527998,0.361,0.282,1,"2","Pfkp"
"Tango6",0.000216458372304205,0.276400643508671,0.149,0.087,1,"2","Tango6"
"Cstf3",0.000218376314490197,0.334275198341732,0.345,0.277,1,"2","Cstf3"
"Pcnt",0.000223168154355205,0.284853703690241,0.231,0.162,1,"2","Pcnt"
"Tspan32",0.000224764106926203,0.42503676638259,0.174,0.109,1,"2","Tspan32"
"Ppp6r3",0.000232368880966044,0.276930166047073,0.402,0.343,1,"2","Ppp6r3"
"Zc3h13",0.000234392655628693,0.354678726488375,0.364,0.3,1,"2","Zc3h13"
"Hmces",0.000240202809235654,0.274616296187605,0.184,0.116,1,"2","Hmces"
"Zfp638",0.000242337784654303,0.347810445439627,0.38,0.325,1,"2","Zfp638"
"Bcorl1",0.00024241774625696,0.274507047098139,0.136,0.078,1,"2","Bcorl1"
"P2rx71",0.000254991536541672,0.496139495298504,0.222,0.157,1,"2","P2rx7"
"Usp34",0.000255547825644483,0.287343901285184,0.557,0.515,1,"2","Usp34"
"Setx",0.000256220750161103,0.288212522657859,0.275,0.203,1,"2","Setx"
"Lats2",0.000259318984944977,0.318620848863023,0.43,0.364,1,"2","Lats2"
"Nipal3",0.000262077529936224,0.26764853514875,0.13,0.072,1,"2","Nipal3"
"Hexim1",0.000265372573249428,0.289395050941931,0.43,0.361,1,"2","Hexim1"
"Zgpat",0.000266072695028101,0.252608056824657,0.146,0.086,1,"2","Zgpat"
"Pds5b",0.000267963901257009,0.276166835501984,0.285,0.216,1,"2","Pds5b"
"Tap2",0.000271184729247177,0.306425104345904,0.263,0.196,1,"2","Tap2"
"Slc25a38",0.000272792375957456,0.362427209344479,0.158,0.098,1,"2","Slc25a38"
"Gng21",0.000273776686237563,0.380833343033617,0.487,0.433,1,"2","Gng2"
"Etnk1",0.00029042960656862,0.285676162308455,0.326,0.249,1,"2","Etnk1"
"Ppp2r5a",0.000291638097487276,0.376175780120224,0.424,0.367,1,"2","Ppp2r5a"
"Shoc2",0.000299569392692077,0.306522311261997,0.339,0.273,1,"2","Shoc2"
"Chchd3",0.000313000690935958,0.365089399437501,0.411,0.361,1,"2","Chchd3"
"Vps13b",0.00032047457450033,0.306576770533391,0.532,0.471,1,"2","Vps13b"
"Phf3",0.000323954170606771,0.331237176992702,0.487,0.431,1,"2","Phf3"
"Arhgap4",0.000328106027191911,0.316036835513129,0.237,0.167,1,"2","Arhgap4"
"Arglu1",0.000336474494550465,0.338186861663409,0.475,0.439,1,"2","Arglu1"
"Cdk12",0.000342044796940816,0.342778741962961,0.475,0.43,1,"2","Cdk12"
"Exoc2",0.000348290489476668,0.262836118009258,0.316,0.249,1,"2","Exoc2"
"Taf7",0.000353363090400438,0.309646177336833,0.266,0.198,1,"2","Taf7"
"Casp8ap2",0.00035708312237126,0.294562894378389,0.297,0.233,1,"2","Casp8ap2"
"Cds2",0.000358661883559235,0.306984844870465,0.165,0.103,1,"2","Cds2"
"Mri1",0.000362222229074372,0.313446895379368,0.244,0.176,1,"2","Mri1"
"Sorbs1",0.000362907438006052,0.316456232797355,0.161,0.095,1,"2","Sorbs1"
"Igf2r",0.000380687336904899,0.266922858099949,0.18,0.118,1,"2","Igf2r"
"Rfx3",0.000386232210011393,0.343591191208843,0.326,0.254,1,"2","Rfx3"
"Tlk1",0.000394417357982634,0.304354700815675,0.377,0.315,1,"2","Tlk1"
"Ubr1",0.000408418596875311,0.296501018530374,0.241,0.173,1,"2","Ubr1"
"Btla",0.000411378631424973,0.272034366586672,0.146,0.085,1,"2","Btla"
"Stag2",0.00042080156015163,0.363247511981037,0.491,0.451,1,"2","Stag2"
"Tcp11l2",0.000421036089220158,0.322344641952027,0.307,0.232,1,"2","Tcp11l2"
"Gpbp1",0.000425431406885071,0.261312191426422,0.532,0.483,1,"2","Gpbp1"
"Snapc1",0.000428556808192077,0.320366540579781,0.199,0.137,1,"2","Snapc1"
"Zfp654",0.00042888445434441,0.334794152925442,0.203,0.139,1,"2","Zfp654"
"Pum1",0.000434133946218672,0.28677873593533,0.484,0.436,1,"2","Pum1"
"Fgd3",0.000436412791425151,0.285305266082243,0.206,0.138,1,"2","Fgd3"
"Sap30l",0.00043804997080691,0.286994285815997,0.304,0.243,1,"2","Sap30l"
"2610020C07Rik",0.000444055934705833,0.311437427585647,0.136,0.08,1,"2","2610020C07Rik"
"Srrd",0.000444891885716199,0.289874257976936,0.187,0.126,1,"2","Srrd"
"Gbf1",0.000446356847245099,0.342803324580142,0.32,0.256,1,"2","Gbf1"
"Emb",0.000451618618564907,0.273969936034397,0.456,0.389,1,"2","Emb"
"Ier5l",0.000466611535144643,0.587911458481462,0.259,0.191,1,"2","Ier5l"
"Mettl23",0.000468933107519531,0.360583588499395,0.361,0.308,1,"2","Mettl23"
"Zfp64",0.000473829895246801,0.354020289548002,0.158,0.1,1,"2","Zfp64"
"Itsn2",0.000477055328704497,0.348636189894927,0.481,0.443,1,"2","Itsn2"
"Otud7b",0.000505114402886731,0.307476044547672,0.149,0.09,1,"2","Otud7b"
"Mob2",0.000518132423434099,0.362544802700418,0.278,0.215,1,"2","Mob2"
"Gm12940",0.000528232116429785,0.364528038155403,0.313,0.253,1,"2","Gm12940"
"Strn",0.00056271406497154,0.262474179731611,0.206,0.144,1,"2","Strn"
"U2surp",0.000567023448839935,0.273626126732946,0.408,0.356,1,"2","U2surp"
"Pdcd10",0.00057864238680509,0.278301195773139,0.472,0.438,1,"2","Pdcd10"
"Atp6v0a2",0.00058874209300929,0.355272551130423,0.212,0.152,1,"2","Atp6v0a2"
"Rbm27",0.000589101063803802,0.283687670560094,0.389,0.333,1,"2","Rbm27"
"Alkbh5",0.000603906068100321,0.276434692493248,0.247,0.183,1,"2","Alkbh5"
"Ccdc85b",0.000606159004579652,0.257853086032987,0.275,0.212,1,"2","Ccdc85b"
"Ski",0.000614654046231007,0.285881690346622,0.396,0.335,1,"2","Ski"
"Hdac8",0.00062517177165034,0.499273955107514,0.304,0.241,1,"2","Hdac8"
"Vasp",0.000636037214602625,0.257883656098712,0.434,0.387,1,"2","Vasp"
"Ranbp2",0.000636681974445345,0.260008328123535,0.434,0.384,1,"2","Ranbp2"
"Mindy2",0.000658950337470854,0.371671402096535,0.282,0.219,1,"2","Mindy2"
"Ern1",0.000676644205434729,0.324997646035099,0.456,0.392,1,"2","Ern1"
"Huwe1",0.000692471173680616,0.250692457625006,0.481,0.442,1,"2","Huwe1"
"Sertad1",0.000727633134661376,0.344582717709345,0.383,0.329,1,"2","Sertad1"
"Sp3",0.000738335712026895,0.327668805015473,0.282,0.216,1,"2","Sp3"
"Cr1l",0.000762647974146439,0.360104288262743,0.326,0.267,1,"2","Cr1l"
"Sirt1",0.000764991407943945,0.264792099022181,0.326,0.263,1,"2","Sirt1"
"Pvt1",0.000801516198992501,0.302820099889913,0.313,0.25,1,"2","Pvt1"
"Gbe1",0.000808721088337651,0.446946283615517,0.278,0.212,1,"2","Gbe1"
"Cox10",0.000814615853102664,0.265890449768405,0.149,0.094,1,"2","Cox10"
"Zc3h7a",0.000830206631063459,0.318201188868152,0.32,0.264,1,"2","Zc3h7a"
"Zfp945",0.000841415804342982,0.294278044882393,0.117,0.068,1,"2","Zfp945"
"Atxn2l",0.000855030169655328,0.359740890881296,0.272,0.215,1,"2","Atxn2l"
"Ahcyl2",0.000906993853721135,0.44099443988118,0.383,0.335,1,"2","Ahcyl2"
"Nup98",0.000908226448653994,0.27167899446031,0.494,0.44,1,"2","Nup98"
"Ube2g1",0.000916284683557656,0.370788549060452,0.342,0.284,1,"2","Ube2g1"
"Ttc14",0.000933500502130741,0.336514484965758,0.339,0.285,1,"2","Ttc14"
"Donson",0.000934857136821054,0.296558905761405,0.161,0.105,1,"2","Donson"
"Plk3",0.00095663634416618,0.39731233908646,0.241,0.181,1,"2","Plk3"
"Sept11",0.000965326239462679,0.256174945191278,0.418,0.356,1,"2","Sept11"
"Ash1l",0.00096733658150995,0.320667246423044,0.475,0.44,1,"2","Ash1l"
"5031425E22Rik",0.00100559670506829,0.277591333497693,0.424,0.365,1,"2","5031425E22Rik"
"AW554918",0.00102523861464352,0.392966807480453,0.294,0.233,1,"2","AW554918"
"Rnf166",0.0010349730432116,0.284271166041689,0.278,0.222,1,"2","Rnf166"
"Csnk1g1",0.00104017121559967,0.402022538570062,0.266,0.206,1,"2","Csnk1g1"
"Nudt21",0.00106058339461185,0.294704684563437,0.316,0.265,1,"2","Nudt21"
"Cd164",0.00113064794992379,0.257581407046922,0.354,0.294,1,"2","Cd164"
"Znrf2",0.00115260127647322,0.262471011786632,0.291,0.231,1,"2","Znrf2"
"Casp8",0.00116870827065992,0.358951154260262,0.348,0.295,1,"2","Casp8"
"Ranbp9",0.00118982913071534,0.330843070817812,0.38,0.331,1,"2","Ranbp9"
"Zrsr2",0.00120096907243604,0.36572172101089,0.316,0.269,1,"2","Zrsr2"
"Sbds",0.00124378835996622,0.259151094572818,0.389,0.34,1,"2","Sbds"
"Nub1",0.00124879756294036,0.307077798810218,0.32,0.271,1,"2","Nub1"
"Cox20",0.00128729284126805,0.326408968409626,0.304,0.256,1,"2","Cox20"
"Lrrc8d",0.00131673235656503,0.431275490923057,0.465,0.427,1,"2","Lrrc8d"
"Zfp871",0.00139505415758043,0.311526968997098,0.231,0.174,1,"2","Zfp871"
"Ambra1",0.0014816892471067,0.413074502011809,0.402,0.353,1,"2","Ambra1"
"Lta4h",0.00148215688260953,0.28581857332305,0.212,0.155,1,"2","Lta4h"
"Zbp1",0.00149027448450947,0.319472711364544,0.218,0.161,1,"2","Zbp1"
"Slamf6",0.00152593526765837,0.355828358874569,0.108,0.061,1,"2","Slamf6"
"Sec63",0.00153026831557353,0.290690253873286,0.354,0.306,1,"2","Sec63"
"Agpat3",0.00155152393022955,0.275452622417867,0.294,0.238,1,"2","Agpat3"
"Mia3",0.00157703967352648,0.299677713016952,0.351,0.305,1,"2","Mia3"
"Tcea1",0.00161155283402923,0.284436259899543,0.411,0.368,1,"2","Tcea1"
"Dcaf17",0.00163756495966302,0.273021948142085,0.203,0.146,1,"2","Dcaf17"
"Topbp1",0.00169323628513198,0.271566473133834,0.215,0.159,1,"2","Topbp1"
"Tlk2",0.00170137415082995,0.369559450383978,0.32,0.271,1,"2","Tlk2"
"Ppp2r2a",0.00171281552263171,0.268070119226148,0.402,0.361,1,"2","Ppp2r2a"
"Stat5b",0.00172074999280308,0.41680021520316,0.31,0.257,1,"2","Stat5b"
"Cbwd1",0.00176377978024234,0.298224535380963,0.13,0.081,1,"2","Cbwd1"
"Pstpip1",0.00182282641975161,0.282281843957073,0.272,0.218,1,"2","Pstpip1"
"Zbtb11",0.00188498551827275,0.336623047395086,0.339,0.286,1,"2","Zbtb11"
"Ddx58",0.00191391588607749,0.319020757244348,0.19,0.135,1,"2","Ddx58"
"Ing3",0.00194683240691504,0.345182376546149,0.19,0.137,1,"2","Ing3"
"Fam117b",0.00195538420814545,0.394447624857318,0.421,0.374,1,"2","Fam117b"
"Rbm38",0.00197678239497899,0.329432496312991,0.196,0.142,1,"2","Rbm38"
"Tbrg1",0.00197706858704826,0.267968403099523,0.345,0.301,1,"2","Tbrg1"
"Dhx36",0.00202268247832206,0.320314500670375,0.342,0.294,1,"2","Dhx36"
"Cdc14a",0.00206729255217287,0.337907796820777,0.199,0.145,1,"2","Cdc14a"
"Ppp6r1",0.00208662593855812,0.258753729934581,0.212,0.159,1,"2","Ppp6r1"
"L1cam",0.00214045632655557,0.271638478279207,0.139,0.09,1,"2","L1cam"
"Swt1",0.00216143039145213,0.303923575979303,0.304,0.25,1,"2","Swt1"
"Reps1",0.00220465325567041,0.361638510812271,0.222,0.169,1,"2","Reps1"
"Sash3",0.00224326597333641,0.313449849181588,0.228,0.174,1,"2","Sash3"
"Mon1a",0.00226494563065102,0.263421739532553,0.174,0.121,1,"2","Mon1a"
"Herc4",0.00229029681724029,0.348977797810942,0.307,0.255,1,"2","Herc4"
"Elf4",0.00249049028692759,0.407033744952843,0.342,0.299,1,"2","Elf4"
"Snrk",0.00250963228449797,0.288485920984337,0.196,0.143,1,"2","Snrk"
"Armc7",0.0025452360757967,0.315218781397678,0.168,0.117,1,"2","Armc7"
"Tfip11",0.00258219890959538,0.288713430789672,0.19,0.138,1,"2","Tfip11"
"Yme1l1",0.00261355416656566,0.272528054543421,0.313,0.266,1,"2","Yme1l1"
"Cplane1",0.00261766022381263,0.264825387620516,0.206,0.148,1,"2","Cplane1"
"Polg2",0.00262061004916702,0.374265789870705,0.313,0.265,1,"2","Polg2"
"Mepce",0.00264678753124728,0.269871742215906,0.294,0.24,1,"2","Mepce"
"Ubtf",0.00265791861768261,0.266961918741989,0.351,0.31,1,"2","Ubtf"
"Golph3",0.00266260734143767,0.288967020905963,0.291,0.24,1,"2","Golph3"
"Abca7",0.00270049090704543,0.267253576916887,0.155,0.104,1,"2","Abca7"
"Zfp664",0.00292583693805222,0.286101218896002,0.158,0.108,1,"2","Zfp664"
"Zzef1",0.0030711132292457,0.311300256461323,0.282,0.233,1,"2","Zzef1"
"Cdkal1",0.00310533960867853,0.34016977845622,0.348,0.304,1,"2","Cdkal1"
"Rmnd5a",0.00313299589415244,0.286999235823097,0.266,0.214,1,"2","Rmnd5a"
"Nab1",0.00315046844685877,0.288245066821295,0.364,0.314,1,"2","Nab1"
"Egr2",0.00316417922900378,0.371140549250299,0.133,0.088,1,"2","Egr2"
"Scamp3",0.00321039020414707,0.309728866608822,0.231,0.183,1,"2","Scamp3"
"Bub3",0.00325916186366856,0.298700123875372,0.297,0.256,1,"2","Bub3"
"Susd6",0.00330965238377581,0.259674211811519,0.443,0.403,1,"2","Susd6"
"Arid2",0.00333778972977903,0.363265308589868,0.332,0.292,1,"2","Arid2"
"Ascc3",0.00334234455848238,0.259650875431192,0.462,0.43,1,"2","Ascc3"
"Rbm5",0.00345845487143001,0.288256872709424,0.43,0.4,1,"2","Rbm5"
"Eif4g3",0.0034820486584622,0.26714215448342,0.519,0.499,1,"2","Eif4g3"
"Ccdc25",0.00349466307726065,0.272533878997599,0.18,0.132,1,"2","Ccdc25"
"Nfrkb",0.00350846280657548,0.320367781409385,0.168,0.119,1,"2","Nfrkb"
"Setd1b",0.00351955441421793,0.309124990471331,0.234,0.184,1,"2","Setd1b"
"Irf2",0.0036096506922404,0.263625086760706,0.487,0.451,1,"2","Irf2"
"Cog5",0.00366504062990798,0.328474091807065,0.332,0.29,1,"2","Cog5"
"Cxcr4",0.00368494614312115,0.28013863509819,0.206,0.155,1,"2","Cxcr4"
"Atl3",0.00370886458526001,0.307286448092462,0.256,0.207,1,"2","Atl3"
"Snrnp48",0.00371441151643236,0.326200238819818,0.297,0.25,1,"2","Snrnp48"
"Fam133b",0.00375223370596658,0.295514535698502,0.329,0.282,1,"2","Fam133b"
"Arid4a",0.00387242352543136,0.27181519270929,0.513,0.479,1,"2","Arid4a"
"Srbd1",0.00388731656321533,0.397967775095802,0.187,0.139,1,"2","Srbd1"
"Numb",0.00393878193889382,0.349015444984133,0.282,0.231,1,"2","Numb"
"Xrcc4",0.00395107846677035,0.333500873464447,0.247,0.194,1,"2","Xrcc4"
"Adamts6",0.00407259491828661,0.275652073968926,0.19,0.134,1,"2","Adamts6"
"Tagap",0.0040946322542051,0.31342102396763,0.177,0.128,1,"2","Tagap"
"Cers5",0.00415095844754,0.251371216220566,0.244,0.193,1,"2","Cers5"
"March3",0.00424463510604135,0.338500647637579,0.304,0.252,1,"2","March3"
"Ing1",0.00430746879358167,0.279549695070614,0.278,0.228,1,"2","Ing1"
"Setd5",0.00433098393949,0.334241601891501,0.361,0.318,1,"2","Setd5"
"Mitd1",0.00450120198181017,0.252507629824635,0.171,0.123,1,"2","Mitd1"
"Zmynd11",0.00452672448173946,0.27719969035843,0.358,0.319,1,"2","Zmynd11"
"Rpa1",0.00453906813040267,0.2850063666692,0.171,0.123,1,"2","Rpa1"
"Ap3b1",0.00457484202626625,0.272659708750669,0.427,0.401,1,"2","Ap3b1"
"Prpf6",0.00465222840582543,0.282253342757494,0.25,0.201,1,"2","Prpf6"
"Ap2b1",0.00509963129742813,0.403673108065783,0.386,0.367,1,"2","Ap2b1"
"Dtx3l",0.00512258444634906,0.341590415563241,0.161,0.117,1,"2","Dtx3l"
"Kmt2c",0.0051892812934376,0.283582869590919,0.443,0.416,1,"2","Kmt2c"
"Ndfip2",0.00526552554441351,0.335657291132973,0.241,0.194,1,"2","Ndfip2"
"Nmi",0.0053231747971507,0.266352574045843,0.25,0.201,1,"2","Nmi"
"Tmem106b",0.00592776580363389,0.250218706933421,0.133,0.09,1,"2","Tmem106b"
"Cpne1",0.00596504381995303,0.272473325170466,0.32,0.281,1,"2","Cpne1"
"Slc35e1",0.00633091309806378,0.272061695130276,0.136,0.092,1,"2","Slc35e1"
"Cnot3",0.00647429262655611,0.28786665303451,0.278,0.239,1,"2","Cnot3"
"Hspa1b",0.00661573691539351,0.346854973678698,0.108,0.068,1,"2","Hspa1b"
"Asb3",0.00673715235092876,0.327778275865954,0.196,0.148,1,"2","Asb3"
"Plcl2",0.0068830871641662,0.292367143344471,0.386,0.346,1,"2","Plcl2"
