"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Folr11",9.23143254262158e-57,0.547947597080191,0.577,0.208,1.87065749043684e-52,"10","Folr1"
"Pank3",9.51140252118561e-57,0.898724731787743,0.595,0.292,1.92739060689305e-52,"10","Pank3"
"Cavin22",1.25735950309907e-56,0.291935452504804,0.411,0.118,2.54791329707995e-52,"10","Cavin2"
"Rab27b2",1.82986270023587e-56,0.271432288806348,0.303,0.071,3.70803377575798e-52,"10","Rab27b"
"Tns32",1.85293763147041e-56,0.816192550506955,0.618,0.276,3.75479281641164e-52,"10","Tns3"
"Tspan52",4.49328352191763e-56,0.944385276227202,0.65,0.321,9.10518972881389e-52,"10","Tspan5"
"Kirrel1",9.1785223790125e-56,0.418290523240032,0.449,0.148,1.85993577488309e-51,"10","Kirrel"
"Gpd21",1.90615033489952e-55,0.559437815400373,0.501,0.194,3.86262303864038e-51,"10","Gpd2"
"Il17rd",2.1408534337985e-55,0.491441885570635,0.397,0.119,4.33822539824928e-51,"10","Il17rd"
"Boc2",2.49554320347975e-55,0.684493292038496,0.484,0.166,5.05696874753136e-51,"10","Boc"
"Siae1",4.43776276275185e-55,0.562290202317155,0.458,0.159,8.99268246244035e-51,"10","Siae"
"Cep170b",5.33283306385729e-55,0.344501711745072,0.327,0.086,1.08064529206004e-50,"10","Cep170b"
"5730522E02Rik1",6.34449892834393e-55,0.533670448680423,0.394,0.119,1.28564926283961e-50,"10","5730522E02Rik"
"Tec3",6.80292358576424e-55,0.251547913310745,0.37,0.102,1.37854443541927e-50,"10","Tec"
"BC067074",7.58636847022195e-55,0.255700248026123,0.219,0.042,1.53730170680578e-50,"10","BC067074"
"Jph1",9.82722190682342e-55,0.272910494461573,0.303,0.075,1.9913882471987e-50,"10","Jph1"
"Sema6c",9.99512636455211e-55,0.289400638435006,0.277,0.064,2.02541240651284e-50,"10","Sema6c"
"Lgals14",1.03493001475686e-54,1.43906664431492,0.77,0.545,2.09718218190329e-50,"10","Lgals1"
"Gata43",1.04000940538465e-54,1.0415034058008,0.688,0.394,2.10747505907145e-50,"10","Gata4"
"Shtn12",1.29604073942728e-54,0.548162733731554,0.499,0.175,2.62629695437545e-50,"10","Shtn1"
"Mgst3",1.41090015014303e-54,0.848034328051232,0.566,0.271,2.85904806424983e-50,"10","Mgst3"
"Col4a52",4.12277749241938e-54,0.60345297251595,0.563,0.233,8.35439631063863e-50,"10","Col4a5"
"Samd42",4.92332349594765e-54,0.669114650027088,0.531,0.203,9.97662273218832e-50,"10","Samd4"
"Cd59a1",5.3273178227855e-54,0.529079619178143,0.487,0.185,1.07952768360925e-49,"10","Cd59a"
"Mpi",8.50777962856085e-54,0.3246871849706,0.37,0.11,1.72401646393157e-49,"10","Mpi"
"Acaa22",8.6083735405249e-54,1.42093772773618,0.711,0.482,1.74440081425197e-49,"10","Acaa2"
"Tcte2",1.04247254012745e-53,0.324332980474923,0.367,0.106,2.11246635531426e-49,"10","Tcte2"
"Vwa3a",1.54104529267435e-53,0.264700799143374,0.245,0.052,3.1227741810753e-49,"10","Vwa3a"
"Ctdspl3",2.20580758608828e-53,1.00214548692984,0.638,0.355,4.46984849244929e-49,"10","Ctdspl"
"Nipsnap1",3.17538471941416e-53,0.550594680579565,0.429,0.146,6.43459959542085e-49,"10","Nipsnap1"
"Nkd11",7.78293372026796e-53,0.319436741809008,0.399,0.12,1.5771336890751e-48,"10","Nkd1"
"Fry2",7.79263912878226e-53,0.470369769464149,0.461,0.156,1.57910039305644e-48,"10","Fry"
"Crip22",9.5341061583627e-53,0.616286299908975,0.548,0.225,1.93199127193062e-48,"10","Crip2"
"Rbbp8",9.81839469914686e-53,1.03949284935435,0.63,0.336,1.98959950183512e-48,"10","Rbbp8"
"Dennd4c2",1.26528586083275e-52,0.870600897545764,0.644,0.353,2.56397526839149e-48,"10","Dennd4c"
"Pcp4l12",1.28575808073416e-52,0.318117684077291,0.487,0.17,2.60546017479971e-48,"10","Pcp4l1"
"Axl2",1.35225335824799e-52,0.890801699569911,0.644,0.322,2.74020620515373e-48,"10","Axl"
"Cib2",2.60059574539674e-52,0.257309245149011,0.312,0.083,5.26984721847196e-48,"10","Cib2"
"Tasp1",6.58857073454424e-52,0.640257542555787,0.554,0.244,1.33510797364804e-47,"10","Tasp1"
"Gabarapl1",9.91597712404384e-52,0.872711086156242,0.624,0.337,2.00937360441624e-47,"10","Gabarapl1"
"Plekha72",1.79224045869156e-51,0.465381938348562,0.455,0.158,3.63179606549257e-47,"10","Plekha7"
"Cst122",2.46231028563452e-51,1.54335711323719,0.382,0.125,4.98962556280979e-47,"10","Cst12"
"Agrn1",4.8403987416525e-51,0.323036546178572,0.362,0.106,9.80858401008463e-47,"10","Agrn"
"Timp23",4.94060582646228e-51,0.966321706851679,0.708,0.429,1.00116436467432e-46,"10","Timp2"
"Ppm1l2",5.96239185762224e-51,0.845553575862633,0.583,0.256,1.20821908602857e-46,"10","Ppm1l"
"Auts22",6.37822706756132e-51,0.963320449003814,0.86,0.606,1.29248393297063e-46,"10","Auts2"
"F31",1.02320987058358e-50,0.282695661951612,0.367,0.109,2.07343248175058e-46,"10","F3"
"Cd92",1.07207915124174e-50,0.886469685977832,0.662,0.354,2.17246119207625e-46,"10","Cd9"
"Slc43a32",1.14821687054937e-50,0.332738669772578,0.397,0.123,2.32674666648125e-46,"10","Slc43a3"
"Coprs",1.20755669477473e-50,0.305661298386946,0.399,0.135,2.44699288629151e-46,"10","Coprs"
"Ptpn132",2.16449893754047e-50,0.855129252058929,0.688,0.378,4.38614064703202e-46,"10","Ptpn13"
"Slc6a9",3.4015685624217e-50,0.291425244095262,0.315,0.084,6.89293853489133e-46,"10","Slc6a9"
"Anxa13",4.45644833693473e-50,0.49007559091846,0.49,0.182,9.03054690996454e-46,"10","Anxa1"
"Zfp4231",4.56618998149355e-50,0.679664634039504,0.493,0.186,9.25292737849853e-46,"10","Zfp423"
"Gab1",5.90006820931448e-50,0.971787446388626,0.615,0.333,1.19558982193549e-45,"10","Gab1"
"Tmem176b3",5.96450225849592e-50,1.00898333612467,0.787,0.555,1.20864673766161e-45,"10","Tmem176b"
"Rhoc1",6.12103704322471e-50,0.993468251996288,0.63,0.357,1.24036694643906e-45,"10","Rhoc"
"Megf9",6.69038134462029e-50,0.420936600036917,0.402,0.134,1.35573887567385e-45,"10","Megf9"
"Bri31",9.30074778190226e-50,1.08783712521429,0.749,0.606,1.88470353052467e-45,"10","Bri3"
"Bicc13",1.15914636811054e-49,0.595832519394052,0.703,0.324,2.34889420033919e-45,"10","Bicc1"
"Cpeb31",1.1631054584779e-49,0.703803960283291,0.551,0.241,2.35691690105961e-45,"10","Cpeb3"
"Arap22",2.07765706204988e-49,0.343066152387198,0.478,0.163,4.21016427053788e-45,"10","Arap2"
"B4galt51",2.27861117775055e-49,0.882555715114204,0.539,0.223,4.61737769059372e-45,"10","B4galt5"
"Anxa7",2.77361735320077e-49,0.708284690092438,0.574,0.276,5.62045820452603e-45,"10","Anxa7"
"Pbx31",2.82952881516238e-49,1.03752499430483,0.668,0.372,5.73375719104505e-45,"10","Pbx3"
"Atp5g31",4.58595147560425e-49,1.09686114554263,0.787,0.632,9.29297207016446e-45,"10","Atp5g3"
"March32",5.32884463025766e-49,0.828223413657584,0.531,0.221,1.07983707587541e-44,"10","March3"
"Nenf2",6.218195635528e-49,1.09004904974884,0.735,0.56,1.26005516358339e-44,"10","Nenf"
"Rhou1",7.34781926036311e-49,0.514446696727321,0.44,0.16,1.48896209491998e-44,"10","Rhou"
"BC034090",9.10804938841324e-49,0.330795574431897,0.335,0.096,1.84565512806806e-44,"10","BC034090"
"Gmds1",1.41688490524737e-48,0.864974300295943,0.557,0.254,2.87117557199327e-44,"10","Gmds"
"Glis2",1.44215996139816e-48,0.530380201858193,0.501,0.209,2.92239294577723e-44,"10","Glis2"
"Esr11",1.48833427925829e-48,0.888808465030148,0.662,0.332,3.01596058348899e-44,"10","Esr1"
"Mcub2",1.96351989790447e-48,0.268722771206361,0.306,0.081,3.97887672111362e-44,"10","Mcub"
"Ccdc802",2.56491431302924e-48,0.412400347232083,0.484,0.177,5.19754236392244e-44,"10","Ccdc80"
"Ldhb2",4.20222258097176e-48,1.05632495167234,0.767,0.568,8.51538383808117e-44,"10","Ldhb"
"Rasl11a2",9.48484258449147e-48,0.64927530226865,0.534,0.233,1.92200850132135e-43,"10","Rasl11a"
"Arhgap264",1.41583231871579e-47,0.76976257257719,0.601,0.28,2.86904261064567e-43,"10","Arhgap26"
"Serinc34",2.30626251817642e-47,1.13793603259707,0.767,0.558,4.67341036683271e-43,"10","Serinc3"
"Aopep2",2.41723102588591e-47,0.970817508473147,0.726,0.478,4.8982769508552e-43,"10","Aopep"
"Peg3",4.04741585381997e-47,0.413521254436812,0.397,0.133,8.20168348618078e-43,"10","Peg3"
"Slc25a121",4.16758832169319e-47,0.643540409423832,0.566,0.268,8.44520097507909e-43,"10","Slc25a12"
"Zfp992",6.68968636366003e-47,0.346256415727441,0.3,0.083,1.35559804473207e-42,"10","Zfp992"
"Tapbp4",7.65855461775136e-47,0.805040677461006,0.621,0.319,1.55192950774114e-42,"10","Tapbp"
"Ctnna11",7.69631330942103e-47,0.843858192911533,0.738,0.507,1.55958092902108e-42,"10","Ctnna1"
"Rhbdl3",1.0907311718077e-46,0.274780692102794,0.245,0.056,2.21025764655112e-42,"10","Rhbdl3"
"Dtnb1",1.09344509426983e-46,0.722704398704754,0.612,0.317,2.21575713902838e-42,"10","Dtnb"
"Arhgap184",1.18896931220182e-46,0.811579687062452,0.624,0.334,2.40932741424577e-42,"10","Arhgap18"
"Immp2l1",1.27495708866065e-46,1.04601956629468,0.665,0.369,2.58357304446195e-42,"10","Immp2l"
"Nav22",2.23899072823591e-46,0.729599268468429,0.723,0.378,4.53709081169725e-42,"10","Nav2"
"Clu2",3.44806014820133e-46,1.11067703166264,0.784,0.49,6.98714908431518e-42,"10","Clu"
"Aifm21",3.63284654062747e-46,0.445092357634637,0.417,0.146,7.3616002299275e-42,"10","Aifm2"
"Pigyl",4.42189811173248e-46,0.76840024147206,0.589,0.32,8.96053433361471e-42,"10","Pigyl"
"Hs6st1",4.58324199340327e-46,0.527411698294835,0.44,0.165,9.28748157543239e-42,"10","Hs6st1"
"Zbtb7c2",9.06583279214527e-46,0.50622294546487,0.501,0.197,1.83710035700032e-41,"10","Zbtb7c"
"Atf32",2.26595006832216e-45,1.2707514765741,0.609,0.303,4.59172121844803e-41,"10","Atf3"
"Kalrn2",2.5498988694221e-45,0.672137292485666,0.563,0.256,5.16711506899694e-41,"10","Kalrn"
"Vamp81",3.07834360179237e-45,0.919219181245495,0.641,0.41,6.23795547467206e-41,"10","Vamp8"
"Smarcd3",4.18571439005669e-45,0.422929884980026,0.484,0.205,8.48193164001088e-41,"10","Smarcd3"
"Zbtb462",4.65365057724854e-45,0.42610211521882,0.51,0.208,9.43015752973645e-41,"10","Zbtb46"
"Tmem132a",6.14164616053461e-45,0.665362771824214,0.516,0.223,1.24454317797073e-40,"10","Tmem132a"
"Il13ra11",1.73671793776694e-44,0.317386026213013,0.332,0.097,3.51928522909093e-40,"10","Il13ra1"
"Als2",2.20076502074534e-44,0.568811419011349,0.344,0.11,4.45963023803836e-40,"10","Als2"
"Ncoa41",2.80430224042155e-44,1.00699930598256,0.586,0.328,5.68263805999022e-40,"10","Ncoa4"
"Cd1512",3.87542056475183e-44,0.832786630485549,0.606,0.324,7.8531522324131e-40,"10","Cd151"
"Morn2",4.07690361142685e-44,0.325854041031666,0.429,0.166,8.26143747819538e-40,"10","Morn2"
"Gphn2",4.11892273249988e-44,0.790828026633685,0.883,0.769,8.34658502513775e-40,"10","Gphn"
"Acsl41",4.78638926028184e-44,0.694228236857688,0.56,0.269,9.69913919703511e-40,"10","Acsl4"
"Plxnb11",7.01003346063463e-44,0.444965789278452,0.411,0.149,1.420513180463e-39,"10","Plxnb1"
"Cyp2d221",1.08977459197582e-43,0.315079503936241,0.397,0.134,2.20831923317981e-39,"10","Cyp2d22"
"Cpne3",1.40123209897847e-43,0.579955261117131,0.56,0.285,2.83945672536996e-39,"10","Cpne3"
"Chchd103",1.88778243590689e-43,0.803191768191678,0.726,0.451,3.82540232812172e-39,"10","Chchd10"
"Sh3d193",2.37258014160332e-43,0.715020426738355,0.586,0.294,4.80779639894496e-39,"10","Sh3d19"
"Ccdc1071",2.39871302840466e-43,0.864888533902087,0.609,0.359,4.86075208075921e-39,"10","Ccdc107"
"Rogdi1",3.91512888213356e-43,0.269988407178365,0.347,0.112,7.93361716675544e-39,"10","Rogdi"
"Gsta42",5.42637609704694e-43,0.466079261681335,0.542,0.226,1.09960085230559e-38,"10","Gsta4"
"Usp54",1.18140471913728e-42,0.650852035717261,0.437,0.174,2.39399852285978e-38,"10","Usp54"
"Cd813",1.2697699731045e-42,0.943458212666331,0.781,0.62,2.57306187349896e-38,"10","Cd81"
"Cygb2",1.48739178664202e-42,0.401515407843626,0.563,0.224,3.01405071645139e-38,"10","Cygb"
"Ndufa71",1.72977292857911e-42,0.932938669825803,0.761,0.625,3.5052118624727e-38,"10","Ndufa7"
"Ntng12",2.24290761267812e-42,0.382396759169911,0.423,0.147,4.54502798633093e-38,"10","Ntng1"
"Pawr3",2.7690588051451e-42,0.696892953934876,0.65,0.359,5.61122076274603e-38,"10","Pawr"
"Cdc14b1",4.17089917348872e-42,0.442264955273054,0.44,0.174,8.45191008515754e-38,"10","Cdc14b"
"Prps1",5.23608560297513e-42,0.404830902791758,0.44,0.179,1.06104038658688e-37,"10","Prps1"
"Tnks1bp1",7.99146856941196e-42,0.388517178959391,0.417,0.158,1.61939119090564e-37,"10","Tnks1bp1"
"Mpp21",9.82739222063507e-42,0.341072632712423,0.213,0.049,1.99142275958949e-37,"10","Mpp2"
"Cercam",1.07388160511889e-41,0.271239319258229,0.245,0.062,2.17611368461292e-37,"10","Cercam"
"Vav2",1.27760974888151e-41,0.378248847678358,0.437,0.17,2.58894839513349e-37,"10","Vav2"
"Frrs11",1.41495892022164e-41,0.358505596425243,0.417,0.157,2.86727275593713e-37,"10","Frrs1"
"Rgs102",3.18174021807219e-41,0.279218306439135,0.51,0.215,6.44747837790149e-37,"10","Rgs10"
"Gna141",3.79726491169634e-41,0.551729924104703,0.513,0.207,7.69477761706147e-37,"10","Gna14"
"Atp5g11",3.96739709580229e-41,1.12768535681704,0.743,0.606,8.03953347493375e-37,"10","Atp5g1"
"Atpif12",5.29276251521497e-41,1.00090498470867,0.776,0.644,1.07252539608316e-36,"10","Atpif1"
"Serinc5",5.51038390025151e-41,0.825507368584778,0.525,0.249,1.11662419354697e-36,"10","Serinc5"
"Cdkn1c2",5.61028032441166e-41,0.489553813131021,0.42,0.16,1.13686720493878e-36,"10","Cdkn1c"
"Tmem2381",6.22075601988939e-41,0.528071195915847,0.507,0.241,1.26057399987039e-36,"10","Tmem238"
"Rbpms4",7.8936009436516e-41,0.876055970807139,0.773,0.548,1.59955929522156e-36,"10","Rbpms"
"Atp9a1",8.29413021675884e-41,0.709383760893848,0.51,0.237,1.68072254712401e-36,"10","Atp9a"
"Phyh1",8.85795625820208e-41,0.74321336566878,0.548,0.29,1.79497625616207e-36,"10","Phyh"
"Zcchc3",9.77725626568959e-41,0.26825745292275,0.353,0.119,1.98126320967934e-36,"10","Zcchc3"
"Adcy61",1.01136900125205e-40,0.353233994036986,0.37,0.127,2.04943814413715e-36,"10","Adcy6"
"Actn41",1.74230613502349e-40,0.774630910015317,0.691,0.463,3.53060915201161e-36,"10","Actn4"
"Mtcl12",2.11624427936189e-40,0.288218530740816,0.426,0.154,4.28835740769893e-36,"10","Mtcl1"
"Bex12",2.23506781545079e-40,0.390601679764685,0.466,0.191,4.52914142122947e-36,"10","Bex1"
"Susd41",2.27377962112637e-40,0.333361573035505,0.309,0.09,4.60758702425049e-36,"10","Susd4"
"Sorbs31",3.07612281415931e-40,0.266850448490838,0.356,0.122,6.23345527061244e-36,"10","Sorbs3"
"Erbb21",3.304287177073e-40,0.374992421999113,0.28,0.08,6.69580753562073e-36,"10","Erbb2"
"Ei24",3.57711127768235e-40,0.617240495487532,0.569,0.303,7.24865829309552e-36,"10","Ei24"
"Stim11",3.59132872000788e-40,0.671769759049168,0.58,0.304,7.27746851822396e-36,"10","Stim1"
"Fam234a1",6.22402905297053e-40,0.55389137894395,0.534,0.262,1.26123724729395e-35,"10","Fam234a"
"Slc25a261",7.10488187366047e-40,0.681351955476429,0.469,0.204,1.43973326287856e-35,"10","Slc25a26"
"Tsc22d31",7.34784459525322e-40,0.662622038817211,0.577,0.29,1.48896722878211e-35,"10","Tsc22d3"
"Gm43305",7.39577713367102e-40,0.383130022378614,0.286,0.085,1.4986802783671e-35,"10","Gm43305"
"Prr133",7.7194317441154e-40,0.564401521534002,0.516,0.25,1.56426564862754e-35,"10","Prr13"
"Bcl2l1",8.4138577478882e-40,0.508188370477385,0.525,0.254,1.70498413403206e-35,"10","Bcl2l1"
"Epb41l11",1.03127986539725e-39,0.414937496580332,0.446,0.18,2.089785519241e-35,"10","Epb41l1"
"Man1a3",2.1974577798738e-39,0.68269693718797,0.601,0.293,4.45292844513626e-35,"10","Man1a"
"Doc2b",2.26639153210281e-39,0.268359686802427,0.373,0.128,4.59261580065314e-35,"10","Doc2b"
"Nrg21",2.35327974762057e-39,0.280690100844351,0.42,0.147,4.76868608057832e-35,"10","Nrg2"
"Slc44a11",3.68364260811571e-39,0.644551186005062,0.551,0.276,7.46453338108568e-35,"10","Slc44a1"
"Nedd4l2",4.33415470934164e-39,0.850025469927261,0.601,0.34,8.7827311030099e-35,"10","Nedd4l"
"Ccdc88c1",4.86386170128756e-39,0.314800076963229,0.329,0.104,9.85612935148912e-35,"10","Ccdc88c"
"C1galt12",5.55880673338528e-39,0.612326568585283,0.569,0.274,1.12643659645319e-34,"10","C1galt1"
"Abi11",6.10906769062928e-39,1.18092640622657,0.694,0.484,1.23794147682912e-34,"10","Abi1"
"Fam102a1",7.48992970257679e-39,0.303927332649551,0.347,0.114,1.51775935493016e-34,"10","Fam102a"
"Ptpn141",8.86351136026154e-39,0.458783519789742,0.484,0.204,1.7961019420434e-34,"10","Ptpn14"
"Lpar2",9.26036733260215e-39,0.264045673133018,0.172,0.036,1.8765208362785e-34,"10","Lpar2"
"Ifi272",1.05944575728966e-38,0.910573094014444,0.708,0.507,2.14686088257177e-34,"10","Ifi27"
"Ndufa42",1.08578493944214e-38,0.944948398409451,0.741,0.641,2.20023460128556e-34,"10","Ndufa4"
"Hspb81",1.22155612556611e-38,0.318839299116065,0.289,0.084,2.47536133284717e-34,"10","Hspb8"
"2900089D17Rik",1.63375908416016e-38,0.414594655588176,0.324,0.106,3.31064940814215e-34,"10","2900089D17Rik"
"S100a112",2.1641484204438e-38,0.934849298574786,0.688,0.503,4.38543035918732e-34,"10","S100a11"
"Zfp462",2.50195836816911e-38,0.671627559766078,0.551,0.278,5.06996843725789e-34,"10","Zfp462"
"Plxna22",5.46306142258212e-38,0.313058093947001,0.507,0.21,1.10703476667204e-33,"10","Plxna2"
"Ccnd23",7.41234487712503e-38,0.89875562888431,0.738,0.481,1.50203756590062e-33,"10","Ccnd2"
"Apobec34",8.1774876523016e-38,0.25563100781285,0.42,0.159,1.6570860978624e-33,"10","Apobec3"
"Wwtr12",8.66486321272068e-38,0.811869226982971,0.7,0.45,1.75584788142572e-33,"10","Wwtr1"
"Smco42",1.1544165952675e-37,0.707127407199728,0.586,0.318,2.33930978865007e-33,"10","Smco4"
"Mif4gd",1.56165125529673e-37,0.349089855900565,0.466,0.206,3.1645301037333e-33,"10","Mif4gd"
"Txnip1",1.75244427387344e-37,0.864731625343262,0.738,0.543,3.55115307657714e-33,"10","Txnip"
"2510002D24Rik",1.83039073774845e-37,0.31546299298346,0.466,0.203,3.70910379097345e-33,"10","2510002D24Rik"
"Prkce2",1.85531210009961e-37,0.975646294139256,0.679,0.442,3.75960443964184e-33,"10","Prkce"
"Bcar33",2.28094003614991e-37,0.62446400523122,0.592,0.301,4.62209688925418e-33,"10","Bcar3"
"Nab2",2.28404684037701e-37,0.314415666948867,0.429,0.168,4.62839251733998e-33,"10","Nab2"
"Kif16b1",2.37430111456369e-37,0.542171604580158,0.545,0.27,4.81128377855187e-33,"10","Kif16b"
"Tgfb31",2.78269875245404e-37,0.259543974646715,0.426,0.165,5.63886075197288e-33,"10","Tgfb3"
"Map3k15",6.04653396309483e-37,0.620399698903469,0.621,0.344,1.22526964228154e-32,"10","Map3k1"
"Stxbp2",7.2829448721968e-37,0.36088592243847,0.423,0.167,1.47581594890196e-32,"10","Stxbp2"
"Ankra2",7.94877334886132e-37,0.353219726802964,0.484,0.225,1.61073943141326e-32,"10","Ankra2"
"Rhbdd2",1.55463506202441e-36,0.458222941373389,0.423,0.176,3.15031248968627e-32,"10","Rhbdd2"
"Nynrin",1.93893774871323e-36,0.264409014063688,0.329,0.111,3.92906345399248e-32,"10","Nynrin"
"Gm497082",2.08952407682435e-36,1.00338838485844,0.668,0.418,4.23421158927686e-32,"10","Gm49708"
"Sema4b1",2.13727606507041e-36,0.455022545839753,0.449,0.193,4.33097621825868e-32,"10","Sema4b"
"Pip5k1b2",2.65721034915485e-36,0.558612249495186,0.534,0.248,5.38457105152739e-32,"10","Pip5k1b"
"Slc44a31",2.73054779800901e-36,0.387981909334131,0.397,0.152,5.53318205788546e-32,"10","Slc44a3"
"Hacd2",2.7698831613084e-36,0.625792574903696,0.51,0.257,5.61289123807533e-32,"10","Hacd2"
"Dcbld11",3.17716055282764e-36,0.273675215854947,0.359,0.13,6.43819814424994e-32,"10","Dcbld1"
"Rxra",3.55990667580388e-36,0.388346379415528,0.367,0.137,7.21379488784899e-32,"10","Rxra"
"C1s13",3.951521023837e-36,0.484764954891336,0.487,0.208,8.00736220270329e-32,"10","C1s1"
"Tmem218",5.36158268550828e-36,0.468512217291769,0.437,0.186,1.0864711153914e-31,"10","Tmem218"
"3830406C13Rik",5.50769390380815e-36,0.435773407008851,0.507,0.248,1.11607909266768e-31,"10","3830406C13Rik"
"Cbx51",7.04665181269518e-36,0.63883894031057,0.627,0.398,1.42793352332455e-31,"10","Cbx5"
"Chchd71",7.83722697421632e-36,0.357020476377507,0.469,0.216,1.58813567405519e-31,"10","Chchd7"
"Szt2",1.13495236831844e-35,0.310886063652606,0.341,0.124,2.29986747916049e-31,"10","Szt2"
"Ilvbl",1.3247386744756e-35,0.322945157661102,0.437,0.186,2.68445044995736e-31,"10","Ilvbl"
"Herc61",1.33964042865207e-35,0.413565512910057,0.379,0.142,2.71464736462055e-31,"10","Herc6"
"Nradd",1.65048737250222e-35,0.398145713605529,0.464,0.206,3.34454761163849e-31,"10","Nradd"
"Piezo14",2.06581020379677e-35,0.497268776159476,0.528,0.247,4.18615779697377e-31,"10","Piezo1"
"Afmid1",2.35366263033265e-35,0.375716620116495,0.382,0.15,4.76946195410609e-31,"10","Afmid"
"Slc48a11",3.67714163603214e-35,0.436968113206833,0.496,0.232,7.45135981125553e-31,"10","Slc48a1"
"Lrrk11",3.91043530153652e-35,0.693420720790716,0.627,0.355,7.92410609503361e-31,"10","Lrrk1"
"Cd821",5.96006272461643e-35,0.556507947304466,0.51,0.238,1.20774711051627e-30,"10","Cd82"
"Rbbp72",6.92575894006867e-35,0.903814579440208,0.711,0.532,1.40343579161552e-30,"10","Rbbp7"
"Msrb21",7.39869164243502e-35,0.406569927672495,0.487,0.234,1.49927087442303e-30,"10","Msrb2"
"Cdc42ep32",7.76373274859669e-35,0.344057536990092,0.481,0.207,1.57324280417563e-30,"10","Cdc42ep3"
"Bcr2",8.38507524489556e-35,0.497105133213502,0.516,0.252,1.69915164762564e-30,"10","Bcr"
"Ptar1",1.04519921851393e-34,0.254522958575992,0.408,0.168,2.11799169639662e-30,"10","Ptar1"
"Hdac71",1.10144888287572e-34,0.326876835612102,0.402,0.155,2.23197601625935e-30,"10","Hdac7"
"Map4k32",1.35321746924523e-34,0.670531064848767,0.618,0.374,2.74215987967854e-30,"10","Map4k3"
"Zfp664",1.93969496840053e-34,0.548080636866826,0.548,0.309,3.93059788396684e-30,"10","Zfp664"
"Ctsh2",2.38435548923944e-34,0.393064927955614,0.571,0.292,4.8316579633948e-30,"10","Ctsh"
"Ypel22",2.42230460505529e-34,0.919136535712188,0.644,0.377,4.90855805168403e-30,"10","Ypel2"
"Rnase41",2.66347470900707e-34,0.288850393460706,0.385,0.148,5.39726515033193e-30,"10","Rnase4"
"Wnt43",4.24385748366587e-34,0.346751339306969,0.638,0.321,8.59975280490053e-30,"10","Wnt4"
"Tmem176a3",6.12956226566307e-34,0.883659939497478,0.714,0.509,1.24209449751397e-29,"10","Tmem176a"
"Efna51",6.32571392218872e-34,0.406808970388398,0.499,0.207,1.28184266919232e-29,"10","Efna5"
"Ormdl3",9.4650464511459e-34,0.644629711693567,0.574,0.327,1.91799701286021e-29,"10","Ormdl3"
"Ccdc112",1.02084084772305e-33,0.253007581383786,0.367,0.14,2.068631893826e-29,"10","Ccdc112"
"Palm1",1.17760304999704e-33,0.373613614843581,0.423,0.177,2.38629482051401e-29,"10","Palm"
"Slc30a11",1.28019177457181e-33,0.284744008720944,0.315,0.107,2.59418061199232e-29,"10","Slc30a1"
"Rabac12",1.60129640789036e-33,0.796053527294414,0.723,0.577,3.24486704094903e-29,"10","Rabac1"
"Ermp11",1.9007809003562e-33,0.528521154716898,0.437,0.195,3.8517424164818e-29,"10","Ermp1"
"Minar21",1.90313296711314e-33,0.262999204919782,0.262,0.079,3.85650864455806e-29,"10","Minar2"
"Pkia",1.94210972218065e-33,0.286125811535376,0.364,0.135,3.93549114102687e-29,"10","Pkia"
"Rras21",2.86278635973747e-33,0.396696241597294,0.504,0.249,5.80115027937201e-29,"10","Rras2"
"Timp33",3.78055429465458e-33,0.634387339288959,0.656,0.39,7.66091522268803e-29,"10","Timp3"
"Chchd21",4.26059010708198e-33,0.620252029238389,0.854,0.811,8.63365979299092e-29,"10","Chchd2"
"Flrt22",1.40014722156331e-32,0.377818837052225,0.44,0.188,2.83725832977589e-28,"10","Flrt2"
"Rbfox12",2.14436204751712e-32,0.548993481289997,0.513,0.23,4.34533525308868e-28,"10","Rbfox1"
"Twsg11",2.34543663638896e-32,0.615883581427642,0.551,0.289,4.75279279997858e-28,"10","Twsg1"
"Prelid21",2.56629140819857e-32,0.370000465412046,0.388,0.159,5.20033290957359e-28,"10","Prelid2"
"Wdtc1",2.77114043168438e-32,0.410203445810907,0.399,0.169,5.61543897076523e-28,"10","Wdtc1"
"Dgkz4",3.37553552555259e-32,0.357606235883545,0.472,0.22,6.84018518897977e-28,"10","Dgkz"
"2310009B15Rik",5.67728547726168e-32,0.602580498649628,0.528,0.308,1.15044512911231e-27,"10","2310009B15Rik"
"Plp2",7.35409325671201e-32,0.360814019057715,0.455,0.213,1.49023345754012e-27,"10","Plp2"
"Cavin33",7.59082812903185e-32,0.403141486021958,0.592,0.301,1.53820541206702e-27,"10","Cavin3"
"Tmem1411",7.88796226811261e-32,0.255408023276634,0.397,0.168,1.59841667401034e-27,"10","Tmem141"
"Map72",1.02622073805848e-31,0.343108584444923,0.472,0.209,2.0795337036017e-27,"10","Map7"
"Nars2",1.53055156730634e-31,0.550980759063235,0.437,0.203,3.10150969598957e-27,"10","Nars2"
"Isoc1",1.64784759304479e-31,0.504665776408344,0.536,0.299,3.33919836254596e-27,"10","Isoc1"
"Fgf18",1.80326265140501e-31,0.308215075024912,0.303,0.106,3.65413143680712e-27,"10","Fgf18"
"Epb41l52",2.29684701314059e-31,0.373862912295664,0.519,0.253,4.65433078742808e-27,"10","Epb41l5"
