"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Epn1",6.20812756530951e-29,0.297295064615413,0.082,0.459,1.25801496983432e-24,"1","Epn1"
"Suz12",6.76397003057173e-29,0.365524289324296,0.09,0.476,1.37065088699506e-24,"1","Suz12"
"Adgrl21",7.07341333040539e-29,0.352930727326027,0.161,0.615,1.43335647727335e-24,"1","Adgrl2"
"Suclg1",7.31941822107925e-29,0.279249948040172,0.136,0.572,1.4832069083195e-24,"1","Suclg1"
"Psma1",7.50616099250091e-29,0.339063947576371,0.147,0.596,1.52104846352038e-24,"1","Psma1"
"Trim28",1.0402567780087e-28,0.254547000706623,0.084,0.462,2.10797633495683e-24,"1","Trim28"
"Map2k31",1.08136642704115e-28,0.273420845729288,0.076,0.444,2.19128092775618e-24,"1","Map2k3"
"Cct4",1.60400637963497e-28,0.278588541694265,0.153,0.607,3.2503585276923e-24,"1","Cct4"
"Tcp1",1.65990221999135e-28,0.314635621338017,0.142,0.582,3.36362585859046e-24,"1","Tcp1"
"Hypk",1.94129336615283e-28,0.354665928301293,0.071,0.431,3.9338368771721e-24,"1","Hypk"
"Sema7a1",2.48502828497854e-28,0.275260258177422,0.098,0.488,5.03566131668052e-24,"1","Sema7a"
"Erf",2.53203610463907e-28,0.252403462870032,0.057,0.401,5.13091796244062e-24,"1","Erf"
"Mprip",2.7722277824296e-28,0.309319728789412,0.21,0.725,5.61764237831534e-24,"1","Mprip"
"Mrpl17",2.87886576392934e-28,0.305256537409455,0.144,0.589,5.83373358402642e-24,"1","Mrpl17"
"Gpi1",2.89481575356852e-28,0.281901751032556,0.188,0.675,5.86605464303124e-24,"1","Gpi1"
"Brd7",3.32802768611213e-28,0.466799847531715,0.082,0.453,6.74391530313762e-24,"1","Brd7"
"Pank2",3.36846702140839e-28,0.305801212312287,0.068,0.422,6.82586157218196e-24,"1","Pank2"
"Usp48",3.56438916981723e-28,0.271082367784399,0.074,0.434,7.22287821371764e-24,"1","Usp48"
"Adam17",3.61011362256906e-28,0.305710635027417,0.063,0.411,7.31553424477393e-24,"1","Adam17"
"Tardbp",4.38246407661011e-28,0.340718782013848,0.093,0.472,8.88062520484273e-24,"1","Tardbp"
"Ss18",4.49530104793928e-28,0.330446847868665,0.076,0.438,9.10927804354415e-24,"1","Ss18"
"Ola1",4.75057092676787e-28,0.292111419761677,0.084,0.456,9.62655692600241e-24,"1","Ola1"
"Ewsr1",4.92966828096615e-28,0.46827013970054,0.134,0.563,9.9894798045498e-24,"1","Ewsr1"
"U2af2",5.1643423556167e-28,0.304858238171591,0.079,0.445,1.04650233494217e-23,"1","U2af2"
"Idh1",5.65854120047732e-28,0.273218711797548,0.087,0.461,1.14664678886472e-23,"1","Idh1"
"Git1",6.51903501704802e-28,0.269770530508612,0.049,0.379,1.32101725585461e-23,"1","Git1"
"Capn2",7.62292593492958e-28,0.285373585882402,0.079,0.443,1.54470971145413e-23,"1","Capn2"
"Acads",9.2675017979197e-28,0.253790538329075,0.068,0.419,1.87796656433045e-23,"1","Acads"
"Arhgef21",9.75935266768777e-28,0.322118655443115,0.082,0.448,1.97763522458025e-23,"1","Arhgef2"
"Paics",1.02585797013965e-27,0.283291528639982,0.106,0.498,2.07879859069098e-23,"1","Paics"
"Snu13",1.23494263818708e-27,0.31756948903349,0.174,0.646,2.50248776202229e-23,"1","Snu13"
"Fxr1",1.30080792574678e-27,0.507800508634911,0.153,0.597,2.63595718073327e-23,"1","Fxr1"
"Usp33",1.33491519428367e-27,0.345749231981534,0.063,0.405,2.70507214969642e-23,"1","Usp33"
"Tial1",1.3693309188616e-27,0.375520081510463,0.071,0.423,2.77481217398114e-23,"1","Tial1"
"Paxbp1",1.48969658498755e-27,0.334267511776,0.084,0.451,3.01872115981878e-23,"1","Paxbp1"
"Nedd91",1.61889959946365e-27,0.324877993019696,0.087,0.456,3.28053814835313e-23,"1","Nedd9"
"Nudt3",1.65624454308765e-27,0.353175689187543,0.06,0.4,3.35621394211282e-23,"1","Nudt3"
"Anks1",1.79821340302945e-27,0.381956567350372,0.095,0.474,3.64389963989888e-23,"1","Anks1"
"Bzw1",1.98124851941503e-27,0.359353955981456,0.174,0.644,4.01480199974262e-23,"1","Bzw1"
"Nsmce4a",2.20320416846643e-27,0.338855422990898,0.134,0.556,4.46457292698038e-23,"1","Nsmce4a"
"Idh2",2.23576085693945e-27,0.315211580534146,0.125,0.537,4.5305458005021e-23,"1","Idh2"
"Wdr1",2.28867135360893e-27,0.371617898013319,0.087,0.456,4.63776363095314e-23,"1","Wdr1"
"Eif3g",2.44651664424435e-27,0.305459732358723,0.144,0.579,4.95762132789676e-23,"1","Eif3g"
"Psmd6",2.74848728212736e-27,0.392410555225389,0.104,0.49,5.56953462850288e-23,"1","Psmd6"
"Pim3",2.88390815376534e-27,0.26370398333337,0.074,0.426,5.84395148279009e-23,"1","Pim3"
"Vdac2",3.41466923276059e-27,0.286334574226881,0.183,0.658,6.91948573326606e-23,"1","Vdac2"
"Sfr1",3.51514299598739e-27,0.273252142520513,0.193,0.681,7.12308576706885e-23,"1","Sfr1"
"Tmpo",4.16321568663742e-27,0.353146856057352,0.123,0.53,8.43634026740207e-23,"1","Tmpo"
"Zc3h7b",4.50493930913167e-27,0.368469574667708,0.052,0.378,9.12880901602441e-23,"1","Zc3h7b"
"Nop53",4.62114743737862e-27,0.355399063096968,0.161,0.61,9.36429316710404e-23,"1","Nop53"
"Dap3",5.42537963870679e-27,0.311751444099969,0.082,0.44,1.09939892998754e-22,"1","Dap3"
"Cct2",5.63609995350988e-27,0.437059155884946,0.166,0.619,1.14209929457924e-22,"1","Cct2"
"Naa16",5.9169002042621e-27,0.291704245870475,0.041,0.353,1.19900065739167e-22,"1","Naa16"
"Phactr2",6.25672344900363e-27,0.416819681540837,0.12,0.521,1.2678624397061e-22,"1","Phactr2"
"Banp",7.20300758203179e-27,0.304659790434545,0.057,0.387,1.45961745642292e-22,"1","Banp"
"Cct7",7.35806295059237e-27,0.395295107844143,0.177,0.645,1.49103787630804e-22,"1","Cct7"
"G3bp1",7.58175592682763e-27,0.293791048918045,0.193,0.675,1.53636702101235e-22,"1","G3bp1"
"Tanc11",7.9197590809623e-27,0.267335760382627,0.196,0.678,1.6048599801662e-22,"1","Tanc1"
"Tmtc21",8.37877882988453e-27,0.369479597230885,0.207,0.692,1.6978757420878e-22,"1","Tmtc2"
"Taf15",8.88629163059815e-27,0.38846507801642,0.082,0.439,1.80071813602441e-22,"1","Taf15"
"Myo101",8.93250788875015e-27,0.291440084757338,0.109,0.495,1.81008339857633e-22,"1","Myo10"
"Lamc11",9.62791769204644e-27,0.51592813440392,0.147,0.575,1.95100124111629e-22,"1","Lamc1"
"Nfkbil1",9.85779249618085e-27,0.288649055992268,0.052,0.375,1.99758307142609e-22,"1","Nfkbil1"
"Dym",1.00005438971982e-26,0.273809634500081,0.071,0.415,2.02651021532824e-22,"1","Dym"
"Kif3a",1.00925705829023e-26,0.267916860713001,0.041,0.351,2.04515850291933e-22,"1","Kif3a"
"Ptbp1",1.09939581230034e-26,0.289537680920134,0.153,0.587,2.22781567404541e-22,"1","Ptbp1"
"Nfatc3",1.21312420294056e-26,0.381663454466643,0.06,0.392,2.45827488483875e-22,"1","Nfatc3"
"Arpc4",1.28304432152385e-26,0.398836566725136,0.106,0.49,2.59996101313593e-22,"1","Arpc4"
"Cyb5b",1.51242609655072e-26,0.273729936664657,0.09,0.453,3.06478024205038e-22,"1","Cyb5b"
"Purb",1.5380539604368e-26,0.29251067514777,0.213,0.715,3.11671254542913e-22,"1","Purb"
"Mindy1",1.79480472100335e-26,0.266268990746055,0.054,0.378,3.63699228664118e-22,"1","Mindy1"
"Ralb1",1.81014490896761e-26,0.31003781829829,0.09,0.454,3.66807764353196e-22,"1","Ralb"
"Galnt2",1.82431926378599e-26,0.265836235223919,0.054,0.378,3.69680055613593e-22,"1","Galnt2"
"Nop58",2.33868104826456e-26,0.399007510335084,0.15,0.58,4.73910327620331e-22,"1","Nop58"
"Cct6a",2.34795273248385e-26,0.357467949902845,0.158,0.598,4.75789141710528e-22,"1","Cct6a"
"Csrp2",2.78995976316987e-26,0.255301163278438,0.106,0.484,5.65357446408743e-22,"1","Csrp2"
"Selenoh",3.46567770740116e-26,0.371511668542928,0.147,0.565,7.02284930627771e-22,"1","Selenoh"
"Tle3",3.54602527166583e-26,0.297494827008527,0.063,0.393,7.18566561050364e-22,"1","Tle3"
"Hnrnpd",3.95600380564365e-26,0.257116517017103,0.193,0.664,8.0164461117563e-22,"1","Hnrnpd"
"Poldip3",4.05682998784079e-26,0.270460209222998,0.049,0.363,8.22076028736058e-22,"1","Poldip3"
"Tnfaip1",4.24740071349399e-26,0.549352015063488,0.12,0.512,8.60693280582421e-22,"1","Tnfaip1"
"Fosl2",4.69834152555032e-26,0.403195457245488,0.131,0.537,9.52071926737517e-22,"1","Fosl2"
"Pdlim7",5.38432574861811e-26,0.310505780263932,0.095,0.46,1.09107976969997e-21,"1","Pdlim7"
"Ckap5",5.51522544890779e-26,0.275705290474736,0.068,0.402,1.11760528496668e-21,"1","Ckap5"
"Eif3l",5.55037671753846e-26,0.561824148666269,0.136,0.547,1.12472833804199e-21,"1","Eif3l"
"Ddx3x",5.87271033239618e-26,0.41333186205341,0.221,0.728,1.19004602175676e-21,"1","Ddx3x"
"Ubqln1",6.65871628418934e-26,0.327039361388953,0.046,0.355,1.34932226782813e-21,"1","Ubqln1"
"Snrpf",6.69013705688087e-26,0.334728188323671,0.153,0.58,1.35568937320634e-21,"1","Snrpf"
"Ppm1g",7.09216039770564e-26,0.330741984237698,0.087,0.443,1.43715538299107e-21,"1","Ppm1g"
"Spata131",7.48379489721765e-26,0.263938094980102,0.098,0.462,1.51651619797218e-21,"1","Spata13"
"Kctd10",8.09164506333456e-26,0.383578623714252,0.079,0.425,1.63969095563411e-21,"1","Kctd10"
"Csrp11",8.8782676176202e-26,0.293816397145843,0.131,0.532,1.79909215003456e-21,"1","Csrp1"
"Arhgef71",9.17369974530242e-26,0.32723250041952,0.161,0.589,1.85895851638808e-21,"1","Arhgef7"
"Eif4h",9.84977394688687e-26,0.379655814901072,0.183,0.646,1.99595819259716e-21,"1","Eif4h"
"Plcg1",1.03862336009941e-25,0.383697687433844,0.079,0.423,2.10466637690544e-21,"1","Plcg1"
"Ndufs4",1.09102016545562e-25,0.425344596973674,0.185,0.646,2.21084326327927e-21,"1","Ndufs4"
"Dctn1",1.19234767410752e-25,0.448958231462032,0.087,0.44,2.41617332681149e-21,"1","Dctn1"
"Cep170",1.29593640690741e-25,0.251615421747448,0.057,0.376,2.62608553495717e-21,"1","Cep170"
"Sp1",1.37154445086779e-25,0.361983927872501,0.06,0.383,2.77929767523849e-21,"1","Sp1"
"Dut",1.43788538707785e-25,0.250862334376728,0.074,0.41,2.91373094837456e-21,"1","Dut"
"Fam214a",1.52087736117049e-25,0.284165525781944,0.065,0.393,3.08190588467587e-21,"1","Fam214a"
"Copg1",1.80176330718358e-25,0.278477103540213,0.052,0.363,3.65109316567682e-21,"1","Copg1"
"Bccip",2.11863838693073e-25,0.293630143482439,0.052,0.363,4.29320882727643e-21,"1","Bccip"
"Gsk3a",2.39929741511923e-25,0.261136566534667,0.087,0.437,4.86193628199761e-21,"1","Gsk3a"
"Tes",2.45948020730355e-25,0.345040340222465,0.068,0.397,4.9838906920799e-21,"1","Tes"
"H1f0",2.47564334647682e-25,0.261211858665992,0.093,0.447,5.01664367730063e-21,"1","H1f0"
"Eno1",3.08659877339046e-25,0.286724552959537,0.131,0.527,6.25468375439843e-21,"1","Eno1"
"Timp1",3.27987017041357e-25,0.440920972391773,0.087,0.436,6.64632891332605e-21,"1","Timp1"
"2900026A02Rik1",3.2984265012239e-25,0.286483464310727,0.147,0.562,6.6839314620801e-21,"1","2900026A02Rik"
"Rps6ka1",3.59033100460874e-25,0.316393215501636,0.057,0.372,7.27544674773916e-21,"1","Rps6ka1"
"Ywhah",3.8158633557702e-25,0.285373766436275,0.161,0.59,7.73246550413273e-21,"1","Ywhah"
"Phb2",4.03883223208831e-25,0.31610634787017,0.161,0.587,8.18428963510375e-21,"1","Phb2"
"Smndc1",4.40918403952646e-25,0.422212213037936,0.074,0.406,8.93477053769642e-21,"1","Smndc1"
"Cct8",4.82601813789941e-25,0.599104358034328,0.161,0.59,9.77944315463936e-21,"1","Cct8"
"Psmc3",5.00023179383674e-25,0.479819478974116,0.166,0.605,1.01324697070308e-20,"1","Psmc3"
"Pcna",5.29986592382155e-25,0.425916258294109,0.109,0.48,1.0739648308032e-20,"1","Pcna"
"Plaa",5.55957162406275e-25,0.268851586336924,0.057,0.37,1.12659159390008e-20,"1","Plaa"
"Bcar1",5.59518173947363e-25,0.255607680218318,0.052,0.359,1.13380762768694e-20,"1","Bcar1"
"Socs2",6.20612684475639e-25,0.411165753620986,0.147,0.557,1.25760954382144e-20,"1","Socs2"
"Mtch2",6.89912856347301e-25,0.309842281921404,0.068,0.393,1.39803941210217e-20,"1","Mtch2"
"Kpnb1",6.92547809240346e-25,0.484746429924937,0.109,0.478,1.40337888064464e-20,"1","Kpnb1"
"Rc3h2",7.58920860305458e-25,0.40023601792066,0.068,0.393,1.53787723132298e-20,"1","Rc3h2"
"Otud4",7.77234052729809e-25,0.356299817308085,0.057,0.369,1.57498708445169e-20,"1","Otud4"
"Pxdn",8.48153628656833e-25,0.439141901768422,0.084,0.426,1.71869851311021e-20,"1","Pxdn"
"Nsd2",8.60565995365078e-25,0.436896094195025,0.074,0.404,1.74385093300779e-20,"1","Nsd2"
"Ipo9",8.74867479732246e-25,0.26965571123003,0.041,0.334,1.77283146092942e-20,"1","Ipo9"
"Itga11",8.90604598873817e-25,0.286225027956565,0.071,0.398,1.8047211591579e-20,"1","Itga1"
"Fam117b",9.65838692555544e-25,0.365012915145636,0.104,0.465,1.95717552659455e-20,"1","Fam117b"
"Psmb7",9.91876117096332e-25,0.444382490761348,0.136,0.533,2.00993776368401e-20,"1","Psmb7"
"Zfp36",1.02077402933849e-24,0.275625982252695,0.12,0.499,2.06849649305152e-20,"1","Zfp36"
"Hsph1",1.06534508401695e-24,0.292309046034764,0.068,0.39,2.15881527825194e-20,"1","Hsph1"
"U2af1",1.18514931770299e-24,0.359621545316117,0.174,0.614,2.40158657739334e-20,"1","U2af1"
"Acvrl11",1.20543191966213e-24,0.329176993815978,0.087,0.43,2.44268724200334e-20,"1","Acvrl1"
"Ddb1",1.29132024069196e-24,0.554297536720168,0.155,0.575,2.6167313357382e-20,"1","Ddb1"
"Vamp3",1.4033290825883e-24,0.336261096924072,0.074,0.402,2.84370605295693e-20,"1","Vamp3"
"Mrpl20",1.49053705654865e-24,0.258950477267518,0.169,0.602,3.02042429139018e-20,"1","Mrpl20"
"Thap12",1.7068064854689e-24,0.406255956362055,0.065,0.384,3.45867266215419e-20,"1","Thap12"
"Strap",1.85114104058638e-24,0.373840200070665,0.101,0.457,3.75115220464423e-20,"1","Strap"
"Pitpnm21",1.88453530382993e-24,0.536509913069412,0.123,0.503,3.81882233968098e-20,"1","Pitpnm2"
"Ext1",2.14981040814318e-24,0.303845234936956,0.245,0.742,4.35637581106135e-20,"1","Ext1"
"Lrrc59",2.17434068528845e-24,0.262046239837532,0.087,0.427,4.40608396466851e-20,"1","Lrrc59"
"Psmb5",2.19125011643422e-24,0.285818632121672,0.21,0.683,4.44034923594231e-20,"1","Psmb5"
"Txndc5",2.26286331544705e-24,0.274134079956056,0.06,0.37,4.5854662224219e-20,"1","Txndc5"
"Bphl",2.68294307125659e-24,0.286532522684979,0.06,0.37,5.43671583959436e-20,"1","Bphl"
"Lgalsl",3.03399938229164e-24,0.293974240298317,0.041,0.329,6.14809634827579e-20,"1","Lgalsl"
"Stard91",3.13041549632049e-24,0.358587467674113,0.065,0.38,6.34347396174384e-20,"1","Stard9"
"Metap2",4.37066691094368e-24,0.292830304794981,0.218,0.704,8.85671942833627e-20,"1","Metap2"
"Sept11",4.50558281371414e-24,0.267014336603959,0.12,0.49,9.13011301371033e-20,"1","Sept11"
"Pgk1",4.60413639042385e-24,0.376320000398032,0.112,0.474,9.32982198155489e-20,"1","Pgk1"
"Acvr1",6.51926395172144e-24,0.407819998053639,0.079,0.406,1.32106364717683e-19,"1","Acvr1"
"Scarb11",6.61748251516307e-24,0.267209655535748,0.185,0.622,1.34096665687265e-19,"1","Scarb1"
"Azin1",6.83695656595404e-24,0.251091871477698,0.084,0.417,1.38544087852493e-19,"1","Azin1"
"Uaca1",7.77577209626169e-24,0.360580362554101,0.117,0.482,1.57568245758647e-19,"1","Uaca"
"Jpt1",7.99351269272359e-24,0.35551552994729,0.142,0.535,1.61980541205351e-19,"1","Jpt1"
"Tspan15",9.06808587339667e-24,0.308044050812895,0.065,0.377,1.8375569213851e-19,"1","Tspan15"
"Bag1",9.13068405522851e-24,0.362483027685099,0.191,0.644,1.85024181695151e-19,"1","Bag1"
"Oat",1.06576489276093e-23,0.270814477903305,0.101,0.447,2.15966597869075e-19,"1","Oat"
"Ets21",1.08319006462584e-23,0.387645392067013,0.163,0.582,2.1949763469578e-19,"1","Ets2"
"Nbas",1.13778717188626e-23,0.282530030479411,0.044,0.329,2.30561192511031e-19,"1","Nbas"
"Abce1",1.28331008139601e-23,0.318880968402228,0.057,0.358,2.60049954894088e-19,"1","Abce1"
"Dgkd",1.28489521357461e-23,0.353882861134376,0.046,0.335,2.60371166078759e-19,"1","Dgkd"
"Dock41",1.32670117689414e-23,0.369595490030942,0.248,0.755,2.68842726485828e-19,"1","Dock4"
"Ap2a2",1.66135521013651e-23,0.454571986010475,0.09,0.427,3.36657019782062e-19,"1","Ap2a2"
"Asf1a",1.73094143706006e-23,0.263230395552639,0.06,0.362,3.50757972805851e-19,"1","Asf1a"
"Naa10",1.90149353207249e-23,0.318449640789536,0.076,0.396,3.85318649339169e-19,"1","Naa10"
"Sae1",1.91292308073192e-23,0.463926707695218,0.104,0.454,3.87634733079515e-19,"1","Sae1"
"Ehd2",2.0210694655895e-23,0.359028209061443,0.18,0.608,4.09549516507057e-19,"1","Ehd2"
"Dot1l",2.04231539733545e-23,0.310343301723,0.044,0.327,4.13854792116056e-19,"1","Dot1l"
"Mkrn1",2.18200538484144e-23,0.250585310981431,0.06,0.361,4.4216157118427e-19,"1","Mkrn1"
"Exosc5",2.19653397377219e-23,0.256733714508417,0.06,0.361,4.45105644445197e-19,"1","Exosc5"
"Grk2",2.5821788647941e-23,0.353684862825274,0.049,0.338,5.23252725161875e-19,"1","Grk2"
"Igf2r",2.73744093257672e-23,0.291218913878073,0.06,0.36,5.54715030577346e-19,"1","Igf2r"
"Fzd4",3.03557266155509e-23,0.5081857752546,0.082,0.406,6.15128444137524e-19,"1","Fzd4"
"Zfp592",3.51210496429612e-23,0.257076709849266,0.035,0.308,7.11692949964966e-19,"1","Zfp592"
"Dhx40",3.66417795186431e-23,0.372556970597144,0.063,0.365,7.42509020165785e-19,"1","Dhx40"
"Thoc3",3.77107253338046e-23,0.279039482122236,0.041,0.319,7.64170138164217e-19,"1","Thoc3"
"Rnf144a1",3.8357685862188e-23,0.268541739839383,0.079,0.396,7.77280146311378e-19,"1","Rnf144a"
"Cycs",3.99943235559212e-23,0.33913656240311,0.15,0.547,8.10444972537188e-19,"1","Cycs"
"Abhd6",4.01688648583276e-23,0.299377549777047,0.057,0.353,8.1398187748915e-19,"1","Abhd6"
"Tars",4.32113603817589e-23,0.278661826845103,0.052,0.342,8.75635006775962e-19,"1","Tars"
"Pgam1",4.7582453226685e-23,0.40671565614619,0.172,0.59,9.64210832185544e-19,"1","Pgam1"
"Trp53bp1",5.37508592104202e-23,0.327658605130831,0.052,0.341,1.08920741103996e-18,"1","Trp53bp1"
"Sept10",5.96066961456403e-23,0.2870122297245,0.06,0.358,1.20787009069526e-18,"1","Sept10"
"Baiap2",6.27650336626385e-23,0.325614825704412,0.084,0.407,1.27187064213971e-18,"1","Baiap2"
"Psmd2",6.45216186949927e-23,0.494770333678767,0.131,0.506,1.30746608123533e-18,"1","Psmd2"
"Dnajc2",6.60539165871703e-23,0.539309426350379,0.095,0.432,1.33851656572242e-18,"1","Dnajc2"
"Cherp",6.95881492707043e-23,0.254537880154932,0.052,0.339,1.41013425682155e-18,"1","Cherp"
"Kif1c",7.39619531384139e-23,0.259531981590153,0.054,0.345,1.49876501839682e-18,"1","Kif1c"
"Sp1001",7.93559470161642e-23,0.409864988653119,0.101,0.443,1.60806891033555e-18,"1","Sp100"
"Carhsp1",8.12365686935072e-23,0.401419925813606,0.114,0.47,1.64617782800523e-18,"1","Carhsp1"
"Eif2a",9.06048812734303e-23,0.352663497307462,0.065,0.368,1.83601731412479e-18,"1","Eif2a"
"Znrf3",9.69006360573151e-23,0.478596644273776,0.101,0.44,1.96359448906543e-18,"1","Znrf3"
"Zc3hav1",9.81429013529555e-23,0.376004079375646,0.104,0.445,1.98876775301629e-18,"1","Zc3hav1"
"Alas11",1.04434477037616e-22,0.252409301469555,0.071,0.377,2.11626024269024e-18,"1","Alas1"
"Tnik1",1.18958951416354e-22,0.413780218317052,0.101,0.438,2.410584191501e-18,"1","Tnik"
"Farsb",1.57236565525341e-22,0.357682180285166,0.054,0.342,3.18624176380552e-18,"1","Farsb"
"Ppp1r7",1.75680280059011e-22,0.320569622167012,0.068,0.37,3.55998519511579e-18,"1","Ppp1r7"
"Zfp6081",1.79199610236692e-22,0.308073804099483,0.071,0.375,3.63130090183632e-18,"1","Zfp608"
"Hspd1",1.81875620827079e-22,0.458792314944623,0.183,0.607,3.68552758043993e-18,"1","Hspd1"
"Srsf2",1.84506119908969e-22,0.309719585935145,0.232,0.711,3.73883201383535e-18,"1","Srsf2"
"Scyl2",2.07572311675617e-22,0.281843555140026,0.044,0.318,4.20624532379471e-18,"1","Scyl2"
"Srsf1",2.16100538503313e-22,0.321128929119522,0.098,0.43,4.37906131223113e-18,"1","Srsf1"
"Gars",2.24010195357287e-22,0.341871777406437,0.065,0.363,4.53934259872006e-18,"1","Gars"
"Hnrnpdl",2.69326185507449e-22,0.629453076321754,0.18,0.602,5.45762582312296e-18,"1","Hnrnpdl"
"Senp1",3.23747645610011e-22,0.307453413991559,0.041,0.31,6.56042229064127e-18,"1","Senp1"
"Mdn1",3.79115279148706e-22,0.328516971589784,0.046,0.321,7.68239201666939e-18,"1","Mdn1"
"Anapc7",3.88519110469495e-22,0.332206613347506,0.052,0.333,7.87295125455384e-18,"1","Anapc7"
"Myo1b",4.0561735718667e-22,0.548688241887646,0.142,0.521,8.21943012603069e-18,"1","Myo1b"
"Tspan17",4.18495303860983e-22,0.255344255321559,0.033,0.292,8.48038883743897e-18,"1","Tspan17"
"Eloa",4.4257137211604e-22,0.275198250935537,0.041,0.309,8.96826628455944e-18,"1","Eloa"
"Mrps25",4.62867360601998e-22,0.275439713983197,0.068,0.365,9.3795441952389e-18,"1","Mrps25"
"Nme1",5.34012857614873e-22,0.290892984767864,0.161,0.552,1.08212365467078e-17,"1","Nme1"
"Ldha1",5.38383220714288e-22,0.329931141910201,0.215,0.671,1.09097975845543e-17,"1","Ldha"
"Psmb4",5.58453526499973e-22,0.468027216727505,0.215,0.68,1.13165022609955e-17,"1","Psmb4"
"Rragc",5.74206392120773e-22,0.269226312110937,0.049,0.325,1.16357183299353e-17,"1","Rragc"
"Hpf1",6.39778378836018e-22,0.280060079587474,0.09,0.41,1.29644690687331e-17,"1","Hpf1"
"Ift1221",7.3883146463227e-22,0.273730290133617,0.074,0.375,1.49716807993083e-17,"1","Ift122"
"Ncaph2",7.62814034496396e-22,0.410057755030473,0.063,0.353,1.5457663595035e-17,"1","Ncaph2"
"Rps6ka2",8.28018215007859e-22,0.319282554927686,0.049,0.323,1.67789611089193e-17,"1","Rps6ka2"
"Dnajc11",8.40859394754203e-22,0.334105716736594,0.052,0.329,1.70391747752992e-17,"1","Dnajc11"
"Cpsf7",8.65166661409184e-22,0.350694436500188,0.057,0.341,1.75317372267957e-17,"1","Cpsf7"
"Rgs12",8.75313133024955e-22,0.300669678454864,0.049,0.323,1.77373453276177e-17,"1","Rgs12"
"Spsb1",8.82873810790189e-22,0.448050675580847,0.076,0.38,1.78905549018524e-17,"1","Spsb1"
"Mak16",9.07712249849611e-22,0.311718639728197,0.071,0.369,1.83938810309525e-17,"1","Mak16"
"Sumo3",9.17445695772491e-22,0.566463449019216,0.142,0.518,1.85911195791338e-17,"1","Sumo3"
"Camkk2",9.21151395946299e-22,0.417965017543572,0.063,0.352,1.86662118874558e-17,"1","Camkk2"
"Ppp1r16b1",9.92402865141085e-22,0.296779433200839,0.095,0.419,2.01100516592189e-17,"1","Ppp1r16b"
"Ipmk",1.11640994945431e-21,0.319741689179204,0.03,0.281,2.26229312157421e-17,"1","Ipmk"
"Fam126a",1.23847714570909e-21,0.4434542175868,0.093,0.411,2.5096500880649e-17,"1","Fam126a"
"Pole3",1.28448539497536e-21,0.278017021111862,0.06,0.344,2.60288120437808e-17,"1","Pole3"
"C1qbp",1.32074314827272e-21,0.48823404441682,0.131,0.493,2.67635391565985e-17,"1","C1qbp"
"Atf4",1.32406881259762e-21,0.482657319462699,0.177,0.587,2.68309304184781e-17,"1","Atf4"
"Tle1",1.37241243092149e-21,0.406861670636177,0.076,0.378,2.78105655001931e-17,"1","Tle1"
"Ezh2",1.48199603171127e-21,0.35343460712675,0.076,0.378,3.00311675865972e-17,"1","Ezh2"
"Ddit3",1.53990687628085e-21,0.304301055944349,0.03,0.28,3.12046729409552e-17,"1","Ddit3"
"Ctnnb1",1.76877283411157e-21,0.251440038814156,0.259,0.749,3.58424127104368e-17,"1","Ctnnb1"
"Apex1",2.03973843201025e-21,0.263890328621258,0.065,0.354,4.13332595862556e-17,"1","Apex1"
"Pdgfb1",2.10148421534451e-21,0.253339671485436,0.098,0.42,4.25844761397411e-17,"1","Pdgfb"
"Ywhab",2.34167716314767e-21,0.307621677448392,0.256,0.751,4.74517460340244e-17,"1","Ywhab"
"Hnrnpk",2.45140836239525e-21,0.270680020050954,0.267,0.775,4.96753390555774e-17,"1","Hnrnpk"
"Efnb1",2.7729501675829e-21,0.349402152588497,0.076,0.375,5.61910621958998e-17,"1","Efnb1"
"Cct5",3.16700752726932e-21,0.541780531312916,0.213,0.666,6.41762405325854e-17,"1","Cct5"
"Anp32b",3.20580254690429e-21,0.272751913807092,0.248,0.722,6.49623828104685e-17,"1","Anp32b"
"Hddc2",3.27450373369076e-21,0.287733667743823,0.052,0.323,6.63545436595095e-17,"1","Hddc2"
"Snrnp40",4.56808874667144e-21,0.368595994547167,0.071,0.362,9.256775036255e-17,"1","Snrnp40"
"Josd1",6.27970279763931e-21,0.318509337853831,0.03,0.275,1.27251897491363e-16,"1","Josd1"
"Med9",6.82750760969128e-21,0.287905743188721,0.054,0.326,1.38352614202784e-16,"1","Med9"
"Tmc6",6.93246905880201e-21,0.269915381504664,0.049,0.314,1.40479553007564e-16,"1","Tmc6"
"Gab2",6.95573340335379e-21,0.379857038345212,0.232,0.694,1.40950981685561e-16,"1","Gab2"
"Ireb2",7.88496748268684e-21,0.461542715274174,0.057,0.331,1.59780981069166e-16,"1","Ireb2"
"Snrpd2",8.04051071218559e-21,0.38169457118721,0.232,0.697,1.62932909071729e-16,"1","Snrpd2"
"Dohh",8.56567354143369e-21,0.42366881172751,0.084,0.388,1.73574808643612e-16,"1","Dohh"
"Zdhhc8",9.13634358198119e-21,0.255946884746893,0.035,0.285,1.85138866345267e-16,"1","Zdhhc8"
"Srbd1",9.84952697413211e-21,0.401878494567903,0.057,0.33,1.99590814603813e-16,"1","Srbd1"
"Myo1e1",1.12558268396165e-20,0.407092796087646,0.191,0.599,2.28088075077989e-16,"1","Myo1e"
