"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rpl31",3.7830318618018e-55,0.44952308402844,0.987,0.687,7.66593576475517e-51,"3","Rpl31"
"P4hb",4.27973442846932e-55,0.314834340301468,0.976,0.637,8.67245384585023e-51,"3","P4hb"
"Hsp90ab1",4.87996460260608e-55,0.407131525476781,1,0.919,9.88876027072097e-51,"3","Hsp90ab1"
"Bex3",5.62609988316708e-55,0.41180307215878,0.976,0.605,1.14007288032498e-50,"3","Bex3"
"Nnat1",7.01729659573437e-55,0.259016673179021,0.834,0.411,1.42198498215961e-50,"3","Nnat"
"Dad1",9.72051010566281e-55,0.308353775001952,0.962,0.584,1.96976416781151e-50,"3","Dad1"
"Ndufb9",1.55201385517419e-54,0.389701264101952,0.978,0.623,3.14500087612498e-50,"3","Ndufb9"
"Sem1",1.88195467828574e-54,0.341096137173768,0.973,0.613,3.81359296007822e-50,"3","Sem1"
"Rpl4",2.20354334441343e-54,0.441942028839803,0.998,0.805,4.46526023311937e-50,"3","Rpl4"
"Atp5a1",2.47846661349213e-54,0.344652470237887,0.989,0.685,5.02236474558045e-50,"3","Atp5a1"
"Rpl7a",3.13317545835036e-54,0.45924475293364,0.994,0.759,6.34906674880117e-50,"3","Rpl7a"
"Rpl15",4.65745063990067e-54,0.46109323292726,0.998,0.892,9.43785797669472e-50,"3","Rpl15"
"Smarca5",1.63463257372066e-53,0.265047603960843,0.976,0.605,3.31241944738755e-49,"3","Smarca5"
"Pdia6",2.78738719445521e-53,0.351025263401228,0.986,0.674,5.64836141084404e-49,"3","Pdia6"
"Srsf7",3.23568978219402e-53,0.307659421801608,0.981,0.613,6.55680177463796e-49,"3","Srsf7"
"Ano41",7.86171173863487e-53,0.456688551412359,0.946,0.614,1.59309726671697e-48,"3","Ano4"
"Rps5",8.57901606441361e-53,0.460845227105785,1,0.901,1.73845181529277e-48,"3","Rps5"
"Rps2",1.86624262761729e-52,0.491484085560692,1,0.865,3.78175406060368e-48,"3","Rps2"
"Slc25a5",2.8272357344755e-52,0.317467121811675,0.95,0.578,5.72911049234116e-48,"3","Slc25a5"
"Srsf2",3.09995796756753e-52,0.27266037912052,0.968,0.608,6.28175482547884e-48,"3","Srsf2"
"Rpl29",3.5612224912882e-52,0.485180811553833,0.995,0.759,7.21646125634641e-48,"3","Rpl29"
"Cct5",1.12241786142307e-51,0.296774114253768,0.958,0.586,2.2744675543877e-47,"3","Cct5"
"Hnrnpa0",1.30899162333905e-51,0.353202439961446,0.984,0.618,2.65254062553425e-47,"3","Hnrnpa0"
"Rpl18",2.45690550527665e-51,0.415628194325371,0.998,0.885,4.9786733158926e-47,"3","Rpl18"
"Cct2",3.55082017280284e-51,0.273277960983144,0.976,0.602,7.19538199816767e-47,"3","Cct2"
"Aldh2",8.32063414048698e-51,0.260202319057244,0.968,0.573,1.68609330222828e-46,"3","Aldh2"
"Rps17",8.35186519851346e-51,0.439717089898545,0.997,0.761,1.69242196382677e-46,"3","Rps17"
"Mras1",2.08801681039685e-50,0.284041197516933,0.962,0.566,4.23115726458818e-46,"3","Mras"
"Rps13",3.25444003826347e-50,0.422527099619201,1,0.867,6.59479729353709e-46,"3","Rps13"
"Rgs2",6.87195028868166e-50,0.355373261819684,0.95,0.553,1.39253200649845e-45,"3","Rgs2"
"Rps4x",7.16921600264422e-50,0.470601613488681,1,0.894,1.45276993077583e-45,"3","Rps4x"
"Ncl",7.46975782539268e-50,0.517141152741465,0.998,0.756,1.51367172573757e-45,"3","Ncl"
"Rpl6",1.21599767532528e-49,0.438255353289043,1,0.898,2.46409768927914e-45,"3","Rpl6"
"Ndufa7",1.49641145425201e-49,0.399362209463903,0.965,0.623,3.03232817089626e-45,"3","Ndufa7"
"Rps16",2.04867816421719e-49,0.429493746326585,1,0.907,4.15144143196972e-45,"3","Rps16"
"Bex41",5.15361973722014e-49,0.472088870409197,0.995,0.684,1.04432950355029e-44,"3","Bex4"
"Atp5l",5.81215878584782e-49,0.330786857645823,0.966,0.618,1.1777758563642e-44,"3","Atp5l"
"Ppib",2.8567234172017e-48,0.397882010422876,0.989,0.688,5.78886433261753e-44,"3","Ppib"
"Socs22",1.15397104180357e-47,0.357738315844168,0.992,0.658,2.33840691911076e-43,"3","Socs2"
"Eif3k",4.22254877020271e-47,0.305294237296733,0.962,0.605,8.55657282793877e-43,"3","Eif3k"
"Rps25",1.31379954595394e-46,0.401465020991403,0.992,0.735,2.66228339992106e-42,"3","Rps25"
"Ubxn1",1.37988038559393e-46,0.273763365222747,0.976,0.599,2.79618961336753e-42,"3","Ubxn1"
"Rplp2",2.69629008371337e-46,0.395863744616882,1,0.845,5.46376222563677e-42,"3","Rplp2"
"Hspa51",2.7260089126152e-46,0.319320615783669,1,0.816,5.52398446052343e-42,"3","Hspa5"
"Cox7c",4.85630789202956e-45,0.415904927642103,0.995,0.744,9.8408223124087e-41,"3","Cox7c"
"Rpl23a",5.11252821867922e-45,0.449267820694015,0.995,0.756,1.03600271823316e-40,"3","Rpl23a"
"Pebp1",7.25266066532738e-45,0.305763253782904,0.986,0.674,1.46967915722194e-40,"3","Pebp1"
"Mrpl52",8.84072119875215e-45,0.289000417794343,0.95,0.56,1.79148374371514e-40,"3","Mrpl52"
"Ywhae",1.02183793367191e-44,0.300113485606727,0.99,0.686,2.07065238879275e-40,"3","Ywhae"
"Rps27a",1.28740699647324e-44,0.431368277156333,1,0.926,2.60880153765337e-40,"3","Rps27a"
"Cox4i1",7.58319458273716e-44,0.391783380863032,0.99,0.763,1.53665855024586e-39,"3","Cox4i1"
"Serbp1",8.04806189102346e-44,0.342836458024937,0.992,0.685,1.63085926159699e-39,"3","Serbp1"
"Ndufb5",8.90057879620297e-44,0.288556357361072,0.966,0.609,1.80361328726257e-39,"3","Ndufb5"
"Slc25a3",3.33819066300451e-43,0.356262781398126,0.989,0.708,6.76450955951235e-39,"3","Slc25a3"
"Gja11",3.70290277236563e-43,0.348756084864146,0.995,0.758,7.50356217792172e-39,"3","Gja1"
"Ifitm2",7.25332575285985e-43,0.278646981759154,0.949,0.558,1.46981393055952e-38,"3","Ifitm2"
"Eef1g",1.30188460943594e-42,0.359955940356095,0.99,0.727,2.63813897256099e-38,"3","Eef1g"
"Hspa8",2.2340360746206e-42,0.368914103683344,0.998,0.871,4.52705070161119e-38,"3","Hspa8"
"Scaf11",2.36677050739974e-42,0.253310750144048,0.982,0.609,4.79602375619484e-38,"3","Scaf11"
"Rpl18a",2.77801988299485e-42,0.353111056180929,1,0.91,5.62937949090076e-38,"3","Rpl18a"
"Inhba1",3.41378064756809e-42,0.472369350876121,0.8,0.464,6.91768510423198e-38,"3","Inhba"
"Rpl11",7.42276031343875e-42,0.374228343430235,1,0.905,1.50414814991523e-37,"3","Rpl11"
"Rpl28",1.65595563534669e-41,0.362660275257915,1,0.928,3.35562849946654e-37,"3","Rpl28"
"Rplp0",2.34867195522431e-41,0.39509086115087,0.998,0.917,4.75934885006654e-37,"3","Rplp0"
"Slc25a4",5.65381610056551e-41,0.311001967317868,0.979,0.628,1.14568929461859e-36,"3","Slc25a4"
"Rpl10a",1.17257140457154e-40,0.392118115964266,1,0.844,2.37609869422377e-36,"3","Rpl10a"
"Rpl19",1.59542328469387e-40,0.368708600260668,0.998,0.9,3.23296574410366e-36,"3","Rpl19"
"Pcbp2",1.60921846863894e-40,0.29956155626361,0.982,0.671,3.26092030484995e-36,"3","Pcbp2"
"Tceal9",2.0450404310617e-40,0.409700222033071,0.998,0.763,4.14406992950343e-36,"3","Tceal9"
"Greb11",2.0996177486713e-40,0.275666608851079,0.994,0.73,4.25466540590752e-36,"3","Greb1"
"Pdia3",3.95389709082654e-40,0.251437176677341,0.99,0.697,8.0121770648509e-36,"3","Pdia3"
"Rps15",5.40243910658405e-40,0.395245430952541,0.995,0.789,1.09475026055819e-35,"3","Rps15"
"Rpl8",5.74313039025102e-40,0.366200386450446,0.998,0.876,1.16378794228047e-35,"3","Rpl8"
"Rps15a",6.48883869283036e-40,0.383680617439325,1,0.888,1.31489827271514e-35,"3","Rps15a"
"Arf5",3.1108196724681e-39,0.288085308797191,0.971,0.637,6.30376498428935e-35,"3","Arf5"
"Serpine21",1.1916169998794e-38,0.335207574107836,1,0.791,2.41469268855562e-34,"3","Serpine2"
"Rpl22",1.2130899783079e-37,0.378591130258538,0.998,0.802,2.45820553204313e-33,"3","Rpl22"
"Bsg",1.64653236711311e-37,0.292144494908486,0.984,0.649,3.33653318871801e-33,"3","Bsg"
"Btf3",1.19342678577288e-36,0.341473361964645,0.987,0.68,2.41836003869016e-32,"3","Btf3"
"Rpl24",1.71123065727534e-36,0.351301179172729,1,0.868,3.46763780390274e-32,"3","Rpl24"
"Rpl27a",3.95767106526935e-36,0.334392174227442,1,0.917,8.0198246466618e-32,"3","Rpl27a"
"Calm2",3.96023299121793e-36,0.30496500744761,0.992,0.689,8.02501613340401e-32,"3","Calm2"
"Rpl35a",6.99807217239243e-36,0.35770033207022,1,0.881,1.4180893450136e-31,"3","Rpl35a"
"Rpl30",9.39540115951451e-36,0.37013827600413,1,0.882,1.90388409096402e-31,"3","Rpl30"
"Rpl32",5.15248012883906e-35,0.347198710488302,1,0.907,1.04409857330795e-30,"3","Rpl32"
"Rps3a1",5.58404493409794e-35,0.354898247433251,1,0.913,1.13155086544561e-30,"3","Rps3a1"
"Rps23",6.20424066578814e-35,0.329222331825288,0.998,0.877,1.25722732851531e-30,"3","Rps23"
"Tut41",1.56353214480959e-34,0.25967963771813,0.998,0.717,3.16834153824215e-30,"3","Tut4"
"Rps19",4.1323899296236e-34,0.337822557201854,1,0.931,8.37387495338925e-30,"3","Rps19"
"Rpsa",1.06881834014712e-33,0.336818845813596,0.998,0.912,2.16585348447412e-29,"3","Rpsa"
"Rps24",3.30620161310651e-33,0.323843553091486,1,0.933,6.69968694879903e-29,"3","Rps24"
"Rps20",3.65506325312154e-33,0.343093305954219,0.997,0.927,7.40662017612549e-29,"3","Rps20"
"Rps10",5.57436353472112e-33,0.334497444843401,1,0.901,1.12958902667589e-28,"3","Rps10"
"Naca",6.97356087521187e-33,0.349578910120901,1,0.805,1.41312237575293e-28,"3","Naca"
"Chchd2",3.4300086178145e-32,0.303532032577316,1,0.82,6.9505694631393e-28,"3","Chchd2"
"Rpl27",9.38156726716741e-32,0.316628837700428,0.997,0.804,1.90108079101881e-27,"3","Rpl27"
"Fau",9.55591308031268e-32,0.343713049911309,0.998,0.895,1.93641022659456e-27,"3","Fau"
"Rpl36a",1.34920678437533e-31,0.341043322284251,0.992,0.773,2.73403262785818e-27,"3","Rpl36a"
"Rps3",1.94042899575214e-30,0.326220034186425,0.998,0.883,3.93208531699214e-26,"3","Rps3"
"Ctsl2",1.81635611016804e-29,0.27765554251324,1,0.819,3.68066402164451e-25,"3","Ctsl"
"Rpl21",2.9729031674893e-28,0.321713344786447,0.995,0.87,6.02429097860031e-24,"3","Rpl21"
"Prdx2",3.76367678452379e-28,0.255349270202622,0.995,0.713,7.62671463615901e-24,"3","Prdx2"
"Rpl37",3.15951158267212e-27,0.320310144083638,1,0.903,6.40243427112679e-23,"3","Rpl37"
"Rps6",1.81551150615909e-26,0.278493911454504,0.997,0.798,3.67895251608077e-22,"3","Rps6"
"Rpl3",2.63800185443267e-26,0.295193786339571,0.998,0.891,5.34564695782237e-22,"3","Rpl3"
"Rpl34",4.28871771163645e-26,0.299512084410902,1,0.866,8.69065757086011e-22,"3","Rpl34"
"Rps9",1.22583741035302e-25,0.29807250805983,1,0.894,2.48403692833936e-21,"3","Rps9"
"Rpl39",3.01915592673664e-25,0.292653028101797,1,0.859,6.11801756993913e-21,"3","Rpl39"
"Map1b",1.35448473171029e-24,0.27700019845695,0.997,0.747,2.74472786033773e-20,"3","Map1b"
"Rpl7",7.71022482027446e-24,0.267181338607897,0.997,0.843,1.56239995758042e-19,"3","Rpl7"
"Rpl35",1.10947455224426e-23,0.299889904747649,0.995,0.797,2.24823923266778e-19,"3","Rpl35"
"Ubb",5.84867009483183e-23,0.305098553123401,0.997,0.887,1.18517450801672e-18,"3","Ubb"
"Rpl37a1",5.54893290222038e-20,0.259425970358191,0.998,0.907,1.12443576330594e-15,"3","Rpl37a"
"Zp3",0,5.11137722808466,0.757,0.029,0,"4","Zp3"
"Zp2",0,4.6497137477103,0.726,0.024,0,"4","Zp2"
"Nlrp14",0,3.95651700941947,0.624,0.017,0,"4","Nlrp14"
"Zp1",0,3.80928931908959,0.58,0.012,0,"4","Zp1"
"Nlrp5",0,3.62294629228498,0.708,0.022,0,"4","Nlrp5"
"Dppa3",0,3.50522378165777,0.611,0.016,0,"4","Dppa3"
"Zar1",0,3.46913616728069,0.54,0.012,0,"4","Zar1"
"Ooep",7.99850761639885e-283,3.99374746345871,0.739,0.052,1.62081758338706e-278,"4","Ooep"
"Padi6",9.7421673328772e-278,3.95128786483477,0.69,0.044,1.97415278833424e-273,"4","Padi6"
"H1foo",1.0145486016091e-275,3.24142183457991,0.549,0.02,2.05588128630068e-271,"4","H1foo"
"Khdc1b",3.5899138349957e-269,3.12776178060435,0.491,0.013,7.27460139523529e-265,"4","Khdc1b"
"Khdc3",2.28294718764853e-261,3.00215363692922,0.469,0.012,4.62616418105097e-257,"4","Khdc3"
"Tcl1",7.78062006154505e-255,2.69453175745872,0.46,0.012,1.57666484927149e-250,"4","Tcl1"
"C86187",3.22702328366548e-241,2.90414965138163,0.416,0.009,6.53923998201972e-237,"4","C86187"
"E330034G19Rik",5.91981388908174e-240,2.8704576223921,0.385,0.006,1.19959108648352e-235,"4","E330034G19Rik"
"Dppa5a",6.25463937474812e-234,2.69748375849112,0.398,0.008,1.26744012289896e-229,"4","Dppa5a"
"Astl",1.39072812858678e-221,2.94201821372181,0.469,0.019,2.81817147976825e-217,"4","Astl"
"Oas1e",8.99935999167642e-217,2.62744568473927,0.376,0.008,1.82363030871331e-212,"4","Oas1e"
"Pkd2l2",1.04147352200109e-216,3.26413520212199,0.527,0.03,2.11044194498301e-212,"4","Pkd2l2"
"Oosp1",1.12865696935594e-215,2.82812776349813,0.345,0.005,2.28711048270289e-211,"4","Oosp1"
"Fbxw24",2.06128115062101e-205,2.33879180247571,0.332,0.005,4.17698012361841e-201,"4","Fbxw24"
"Bcl2l10",2.50513040948168e-201,2.60975666000457,0.385,0.012,5.07639626177367e-197,"4","Bcl2l10"
"Elobl",2.09314535992448e-198,2.3211628357143,0.367,0.01,4.24154975735098e-194,"4","Elobl"
"Mos",2.45440763632754e-192,2.32315299681953,0.292,0.003,4.97361163425412e-188,"4","Mos"
"Oas1d",1.16522380085309e-188,1.98880938755305,0.31,0.005,2.3612095100487e-184,"4","Oas1d"
"Trim61",3.08360535344231e-187,2.23615002636323,0.305,0.005,6.2486178882155e-183,"4","Trim61"
"Khdc1a",1.25932783752037e-178,1.9369613220599,0.274,0.003,2.55190192995127e-174,"4","Khdc1a"
"Fbxw15",1.17117217907352e-176,1.93822136303823,0.314,0.007,2.37326330367457e-172,"4","Fbxw15"
"Gja4",1.02821417273831e-170,2.21855931734214,0.407,0.021,2.0835731996369e-166,"4","Gja4"
"Gdf9",9.66554098827532e-170,3.83161750659394,0.686,0.098,1.95862522586411e-165,"4","Gdf9"
"Nlrp4f",1.3522213894352e-167,1.72950426219546,0.257,0.003,2.74014142355149e-163,"4","Nlrp4f"
"Rspo2",3.68440008665117e-162,1.41434633021493,0.257,0.004,7.46606833558994e-158,"4","Rspo2"
"Gm13084",9.16880879442075e-162,1.88036983870381,0.265,0.005,1.85796741410142e-157,"4","Gm13084"
"Btg4",1.68081018337323e-161,2.24358922400551,0.323,0.011,3.40599375558751e-157,"4","Btg4"
"Izumo1r",4.57118652585191e-160,1.15232231451018,0.217,0.001,9.26305237598631e-156,"4","Izumo1r"
"Esrp1",1.50000108108832e-159,1.74661134700329,0.274,0.006,3.03960219071737e-155,"4","Esrp1"
"Omt2a",6.75435827413061e-157,1.97783577735842,0.212,0.001,1.36870316066983e-152,"4","Omt2a"
"Slc30a3",1.92897089522346e-156,1.58267444447672,0.261,0.005,3.90886662208082e-152,"4","Slc30a3"
"Sp110",1.26145456581135e-151,2.11375170751391,0.292,0.009,2.55621153216012e-147,"4","Sp110"
"Omt2b",2.18445643329929e-151,2.02836120079829,0.221,0.002,4.42658251643768e-147,"4","Omt2b"
"Slc25a48",4.44862141216333e-151,1.63445238971657,0.239,0.003,9.01468642960778e-147,"4","Slc25a48"
"Eif4e1b",1.04663581718318e-150,2.02451903350521,0.257,0.005,2.12090281993999e-146,"4","Eif4e1b"
"E330017A01Rik",3.87367249935914e-145,1.7859175739889,0.235,0.004,7.84960995270137e-141,"4","E330017A01Rik"
"Bmp15",7.54212158339073e-137,1.67782630944522,0.199,0.002,1.5283355176583e-132,"4","Bmp15"
"Ttn",5.46045413166949e-133,1.84696105014015,0.296,0.013,1.10650642524151e-128,"4","Ttn"
"Oas1h",4.34981027494291e-131,1.43131649642692,0.212,0.003,8.81445554114431e-127,"4","Oas1h"
"Arhgap20os",1.5498787587136e-130,1.58277742686577,0.248,0.007,3.14067431665724e-126,"4","Arhgap20os"
"Tdrd1",2.7366398083901e-130,1.31220466940503,0.248,0.007,5.54552690772169e-126,"4","Tdrd1"
"Khdc1c",1.38694728044173e-128,1.42955730895937,0.199,0.003,2.81050996908713e-124,"4","Khdc1c"
"Gm1043",2.82418888456936e-126,0.90426798452424,0.181,0.001,5.72293635569136e-122,"4","Gm1043"
"Smagp",1.45557311183739e-125,1.96761295617604,0.332,0.02,2.94957335382729e-121,"4","Smagp"
"Zfp57",2.06999717888017e-125,2.18661988534915,0.314,0.017,4.19464228328279e-121,"4","Zfp57"
"Tcl1b1",1.23702131429117e-123,1.54367682009599,0.186,0.002,2.50669999127963e-119,"4","Tcl1b1"
"Slc45a3",1.67447629544989e-123,2.01053279328235,0.301,0.016,3.39315876509965e-119,"4","Slc45a3"
"AU022751",3.13814040392098e-123,1.53682038576276,0.199,0.003,6.35912771450548e-119,"4","AU022751"
"Ccno",3.86289225371204e-117,2.02314074104074,0.341,0.025,7.82776486292208e-113,"4","Ccno"
"Nlrp4a",1.88305414262579e-116,1.57437587809442,0.173,0.002,3.81582091461691e-112,"4","Nlrp4a"
"Gm13103",8.91947767944194e-116,1.50945955300492,0.168,0.001,1.80744295696211e-111,"4","Gm13103"
"Mbl2",2.69010141775726e-108,1.1449394937214,0.15,0.001,5.45122151294332e-104,"4","Mbl2"
"Oas1c",5.65977259000724e-108,2.10228118981257,0.327,0.025,1.14689631763907e-103,"4","Oas1c"
"Fbxw18",9.97691028290273e-105,1.46988623842407,0.186,0.004,2.02172109972741e-100,"4","Fbxw18"
"Vrtn",1.01135947814039e-104,1.30192179274123,0.137,0,2.04941884650368e-100,"4","Vrtn"
"Nobox",4.61704523578475e-103,1.28820494733491,0.195,0.005,9.35598046579422e-99,"4","Nobox"
"Nos1",8.24763923745287e-103,1.16141846659658,0.199,0.006,1.67130161507745e-98,"4","Nos1"
"Th",1.1740097725088e-101,0.819727335738594,0.146,0.001,2.37901340301184e-97,"4","Th"
"Gm47432",2.13852652592471e-101,0.964420231049231,0.164,0.003,4.33351015213383e-97,"4","Gm47432"
"Ninj2",5.04871680326176e-100,1.96490745793082,0.305,0.024,1.02307197301296e-95,"4","Ninj2"
"Nlrp4b",1.20674649562169e-98,1.10862317623979,0.146,0.001,2.44535109872779e-94,"4","Nlrp4b"
"Dazl",7.77297730059134e-98,2.03748223958463,0.314,0.027,1.57511612019183e-93,"4","Dazl"
"AY512915",8.21025918074242e-98,0.670667821320467,0.128,0,1.66372692038564e-93,"4","AY512915"
"Lhx8",1.75522711292976e-97,1.30395685784904,0.181,0.005,3.55679222164087e-93,"4","Lhx8"
"Kit",6.00901398689018e-97,1.92702414639788,0.363,0.039,1.21766659430343e-92,"4","Kit"
"Pinlyp",6.49887754852905e-95,0.792506924354033,0.164,0.003,1.31693254643393e-90,"4","Pinlyp"
"Gm813",1.04154299170896e-94,1.57047890615561,0.173,0.004,2.11058271839904e-90,"4","Gm813"
"Gtsf1",9.15146333587153e-93,1.20164136299069,0.164,0.004,1.85445253038101e-88,"4","Gtsf1"
"A730082K24Rik",7.20339639831038e-91,0.745009195500408,0.119,0,1.45969624615361e-86,"4","A730082K24Rik"
"Cpeb1",5.20726523404652e-89,1.95230998366806,0.314,0.03,1.05520022702719e-84,"4","Cpeb1"
"Cccd201",1.02995385411427e-86,0.978243375151617,0.137,0.002,2.08709848997715e-82,"4","Cccd201"
"D030018L15Rik",1.38433559743575e-86,0.92434108418482,0.137,0.002,2.8052176546438e-82,"4","D030018L15Rik"
"Tsga10ip",2.465222043218e-86,0.958025035355228,0.155,0.004,4.99552594837696e-82,"4","Tsga10ip"
"Xdh",8.1470602780741e-85,1.93279698866593,0.252,0.019,1.65092029474894e-80,"4","Xdh"
"Npm2",1.09431093757767e-84,2.70164076233322,0.381,0.052,2.2175116839074e-80,"4","Npm2"
"Gm45645",2.66730356896245e-84,0.944669123871344,0.119,0.001,5.4050239521455e-80,"4","Gm45645"
"Bin2",1.02612670870134e-82,0.813682507046005,0.142,0.003,2.07934316251239e-78,"4","Bin2"
"Cpa1",5.20187087787297e-82,1.13767948893161,0.137,0.003,1.05410711469218e-77,"4","Cpa1"
"AU015836",8.22225552092463e-82,0.872911356245244,0.137,0.003,1.66615785876017e-77,"4","AU015836"
"Gda",1.69577265361317e-81,0.943777102036201,0.164,0.005,3.43631370528174e-77,"4","Gda"
"Rims3",7.21735873675528e-81,0.704842358127756,0.142,0.003,1.46252557441609e-76,"4","Rims3"
"Fbxw21",6.22689753113028e-78,1.36690681795376,0.115,0.001,1.26181851570824e-73,"4","Fbxw21"
"Oosp2",1.49607620116495e-77,0.834141670088233,0.128,0.002,3.03164881404065e-73,"4","Oosp2"
"Jag1",2.01894027415888e-76,1.74189645332576,0.296,0.032,4.09118057155555e-72,"4","Jag1"
"Mansc4",2.28145312197944e-75,0.665443048149412,0.137,0.003,4.62313660637914e-71,"4","Mansc4"
"Sgsm1",4.50582879493982e-75,0.763928191632587,0.115,0.001,9.13061147006605e-71,"4","Sgsm1"
"Tmem255b",1.25499541980407e-74,0.664132967248905,0.142,0.004,2.54312271869098e-70,"4","Tmem255b"
"Gm1965",5.74598098228142e-74,1.13930932569156,0.106,0.001,1.16436558624951e-69,"4","Gm1965"
"Fbxw19",1.01626370363112e-73,1.09488308636472,0.102,0.001,2.05935676903811e-69,"4","Fbxw19"
"Fbxw27",1.5503227877622e-73,1.19473992283528,0.137,0.004,3.14157409712133e-69,"4","Fbxw27"
"Gm30198",1.94074312852763e-73,0.344888944278758,0.119,0.002,3.9327218756484e-69,"4","Gm30198"
"Tle6",3.11853620087391e-72,3.01010183084445,0.624,0.215,6.31940175745089e-68,"4","Tle6"
"Oosp3",7.85318920198993e-72,1.46442645517756,0.111,0.001,1.59137025989124e-67,"4","Oosp3"
"Pramef12",1.48923827673356e-70,1.02348143877481,0.195,0.012,3.01779244397288e-66,"4","Pramef12"
"Lurap1l",1.62398525866195e-70,0.995503528520427,0.173,0.009,3.29084372815257e-66,"4","Lurap1l"
"Foxr1",3.92199893416888e-69,0.842839610732263,0.111,0.002,7.94753864019983e-65,"4","Foxr1"
"Fam151a",3.9383095463335e-69,0.887558259910897,0.128,0.003,7.9805904646902e-65,"4","Fam151a"
"Tex19.1",4.48919534409319e-69,0.731955023322666,0.111,0.002,9.09690544527044e-65,"4","Tex19.1"
"C130026I21Rik",5.77976757404031e-69,0.527020531861535,0.128,0.003,1.17121210120353e-64,"4","C130026I21Rik"
"Wscd2",9.61345215423401e-68,0.400200279374448,0.115,0.002,1.94806994453398e-63,"4","Wscd2"
"E330021D16Rik",8.36295578403525e-67,1.25928547991686,0.111,0.002,1.6946693600769e-62,"4","E330021D16Rik"
"2010001K21Rik",2.0825366441459e-66,0.686472973884075,0.142,0.005,4.22005225569726e-62,"4","2010001K21Rik"
"Plat",2.44868244160479e-66,2.56542297956432,0.425,0.087,4.96201009966795e-62,"4","Plat"
"Skap1",2.77891496847531e-66,0.777076247164535,0.142,0.005,5.63119329211836e-62,"4","Skap1"
"E330020D12Rik",3.10359617291902e-66,1.06967109470602,0.159,0.008,6.2891272848031e-62,"4","E330020D12Rik"
"Cpsf4l",6.28939381773264e-66,1.71220021151932,0.283,0.035,1.27448276322534e-61,"4","Cpsf4l"
"Shisa8",1.68080003613923e-65,1.11628434658943,0.128,0.004,3.40597319323253e-61,"4","Shisa8"
"Miox",3.68872003699422e-65,1.26068833499163,0.137,0.005,7.47482228296509e-61,"4","Miox"
"Ddx4",9.83018080946530e-64,0.900754772052475,0.142,0.006,1.99198783923005e-59,"4","Ddx4"
"Map3k6",1.9712761829265e-63,1.44208301446175,0.23,0.022,3.99459405708226e-59,"4","Map3k6"
"Myo5b",4.29768850377318e-62,2.0910829529444,0.345,0.059,8.70883598404598e-58,"4","Myo5b"
"Dbndd1",4.43887969174245e-62,1.0628117276458,0.19,0.014,8.9949458073469e-58,"4","Dbndd1"
"Atp2c2",5.85635028572043e-61,0.520338318529036,0.119,0.004,1.18673082189839e-56,"4","Atp2c2"
"Tdrd9",2.84979587147961e-60,0.47311562855013,0.111,0.003,5.77482635396628e-56,"4","Tdrd9"
"D6Ertd527e",5.6752633515105e-60,1.77017294284017,0.195,0.016,1.15003536555009e-55,"4","D6Ertd527e"
"D7Ertd443e",5.72412695650058e-60,0.80405446922208,0.146,0.007,1.15993708646528e-55,"4","D7Ertd443e"
"Morc1",1.94485611407488e-58,0.68972842011458,0.15,0.008,3.94105642956133e-54,"4","Morc1"
"Ccdc60",8.92895919539546e-58,0.53709487346688,0.133,0.006,1.80936429135494e-53,"4","Ccdc60"
"Pde3a",1.80159616682447e-57,1.15043859967713,0.208,0.02,3.65075447245311e-53,"4","Pde3a"
"Bnc1",4.75561700040455e-57,0.563270378277768,0.106,0.003,9.63678228961978e-53,"4","Bnc1"
"Col6a5",5.02986789595901e-57,0.849107611258562,0.164,0.011,1.01925243043713e-52,"4","Col6a5"
"Figla",9.76518238276667e-57,0.728193607460056,0.111,0.003,1.97881655804384e-52,"4","Figla"
"Ldhb",1.75552319620312e-56,2.11260550412581,0.823,0.726,3.557392204786e-52,"4","Ldhb"
"Ap1m2",9.66095091081937e-55,0.274114735053712,0.115,0.004,1.95769509256844e-50,"4","Ap1m2"
"Phactr3",1.61132161382384e-53,0.683211592214533,0.146,0.009,3.26518211825262e-49,"4","Phactr3"
"Hsp90aa11",1.00163326768881e-51,1.79026325428039,0.894,0.827,2.0297096536446e-47,"4","Hsp90aa1"
"Dnmt1",1.73864041407596e-51,3.25488664231726,0.677,0.36,3.52318093508352e-47,"4","Dnmt1"
"Rfpl4",5.51341175226983e-50,1.3486992202478,0.133,0.008,1.11723775747996e-45,"4","Rfpl4"
"Pabpn1l",1.22541726205376e-49,1.23364294663269,0.137,0.009,2.48318553982575e-45,"4","Pabpn1l"
"Mtus1",1.76230421943931e-48,2.50414309967171,0.482,0.162,3.57113327027181e-44,"4","Mtus1"
"Uchl1",2.52042573374315e-48,3.10330617887148,0.65,0.375,5.10739070685711e-44,"4","Uchl1"
"Lrrc17",6.74128855234119e-48,0.947787141345297,0.155,0.012,1.36605471224642e-43,"4","Lrrc17"
"Nav3",7.03316412127831e-48,1.33319969352122,0.235,0.033,1.42520037753584e-43,"4","Nav3"
"Zbed3",8.93828763049097e-48,3.47147163096157,0.602,0.299,1.81125460544269e-43,"4","Zbed3"
"Gm34933",1.94616155143439e-47,0.56650305199381,0.102,0.004,3.94370176782665e-43,"4","Gm34933"
"Ybx2",2.24160668828863e-46,1.03604277530627,0.19,0.022,4.54239179314807e-42,"4","Ybx2"
