"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Acaa2",7.82626961980076e-247,0.673867889345878,0.957,0.458,1.58591527575643e-242,"2","Acaa2"
"Scp2",9.39992659092502e-247,0.319038400481585,0.838,0.317,1.90480112438505e-242,"2","Scp2"
"Mrpl36",1.94231767696845e-246,0.270994412385845,0.728,0.231,3.93591254060887e-242,"2","Mrpl36"
"Lamp1",2.09235316959015e-246,0.437118230957618,0.955,0.469,4.23994446285748e-242,"2","Lamp1"
"Arhgap21",3.47570937584971e-246,0.26194188559238,0.741,0.247,7.04317747922185e-242,"2","Arhgap21"
"Arhgef11",7.74643726883084e-245,0.256309732057152,0.734,0.247,1.56973804815588e-240,"2","Arhgef11"
"Hmox1",1.01578223642624e-244,0.389342290860869,0.449,0.091,2.05838112389414e-240,"2","Hmox1"
"Atp5mpl",2.8388976172841e-244,0.406146592130908,0.94,0.418,5.75274213166451e-240,"2","Atp5mpl"
"AU020206",3.45474924794747e-244,0.543903960470379,0.969,0.439,7.00070387604076e-240,"2","AU020206"
"Ndufa8",9.94207645318481e-244,0.28882834452904,0.905,0.365,2.01466237247337e-239,"2","Ndufa8"
"Smpdl3b",1.63772068552356e-243,0.288504326671698,0.587,0.159,3.31867719714495e-239,"2","Smpdl3b"
"Spcs2",2.36340136107505e-243,0.457071445189443,0.936,0.424,4.78919651808248e-239,"2","Spcs2"
"Atp5l",4.43484697369685e-243,0.613651304940102,0.984,0.544,8.98677390749929e-239,"2","Atp5l"
"Mrps33",4.72184265797851e-243,0.298953158166725,0.909,0.362,9.56834196212765e-239,"2","Mrps33"
"Mrps7",5.54789764677179e-243,0.25496062301843,0.79,0.27,1.12422597914184e-238,"2","Mrps7"
"Ndufb10",1.65815321292579e-242,0.437742943069458,0.931,0.402,3.36008167067282e-238,"2","Ndufb10"
"Atp5h",3.20264527357535e-242,0.636393696089732,0.986,0.571,6.48984038237309e-238,"2","Atp5h"
"Cd2ap",6.74399483649606e-242,0.297053913811085,0.912,0.391,1.36660311366756e-237,"2","Cd2ap"
"Cox7b",1.08839684512463e-241,0.403255269639171,0.94,0.42,2.20552736696054e-237,"2","Cox7b"
"Chpt1",1.40789462616049e-241,0.268041846776947,0.682,0.209,2.85295767045161e-237,"2","Chpt1"
"Aff2",6.35198802533375e-241,0.608823193824132,0.913,0.379,1.28716685345363e-236,"2","Aff2"
"Tma7",9.99292327888035e-241,0.383580760139868,0.957,0.452,2.02496597323231e-236,"2","Tma7"
"Mrpl17",1.16875144383501e-240,0.347890167707861,0.819,0.29,2.36835792578727e-236,"2","Mrpl17"
"Cd59a",1.45781407457086e-239,0.251621342758692,0.557,0.143,2.95411444071040e-235,"2","Cd59a"
"Vapa",2.15552609036613e-239,0.365470456003766,0.935,0.433,4.36795806951793e-235,"2","Vapa"
"Cacna2d1",2.18354531975309e-239,0.691071582935004,0.946,0.435,4.42473623594767e-235,"2","Cacna2d1"
"Gpc4",2.2935413712462e-239,0.326460990163808,0.759,0.26,4.6476322346933e-235,"2","Gpc4"
"Por",2.37655885149375e-239,0.255391885437524,0.752,0.261,4.81585885666694e-235,"2","Por"
"Nabp2",2.96763548809282e-239,0.25031845974176,0.649,0.192,6.01361655307128e-235,"2","Nabp2"
"Gapdh",3.33962007224199e-239,0.695525417154765,0.993,0.575,6.76740611439118e-235,"2","Gapdh"
"Ubl5",1.69200071532146e-238,0.314933244538142,0.932,0.416,3.42867024952741e-234,"2","Ubl5"
"Glo1",4.21145207085907e-238,0.275633153121022,0.838,0.315,8.53408647638881e-234,"2","Glo1"
"Nampt",6.08354320976643e-238,0.291530700251622,0.595,0.167,1.23276919602707e-233,"2","Nampt"
"Cp",8.7308995320771e-237,0.418026377927284,0.435,0.085,1.7692294811801e-232,"2","Cp"
"Nfil3",9.34609331187815e-237,0.287092768301114,0.528,0.13,1.89389234871899e-232,"2","Nfil3"
"Dad1",9.47273239078586e-237,0.566751481519018,0.979,0.495,1.91955449166885e-232,"2","Dad1"
"Akr1b8",1.28268395812112e-236,0.357707600977948,0.656,0.199,2.59923077273664e-232,"2","Akr1b8"
"Adh5",2.56224996165608e-235,0.258648156073153,0.9,0.36,5.19214332229987e-231,"2","Adh5"
"Mpst",3.54673971298565e-235,0.317904992014998,0.741,0.247,7.18711335439412e-231,"2","Mpst"
"Ahcyl2",3.9000814051726e-235,0.272750806403524,0.715,0.235,7.90312495944176e-231,"2","Ahcyl2"
"Csnk1g1",3.97770156502459e-235,0.256637836355419,0.793,0.291,8.06041445136583e-231,"2","Csnk1g1"
"Pgp",4.48262481050163e-235,0.272862243953883,0.789,0.277,9.08359091600051e-231,"2","Pgp"
"Atp5md",9.31570831934443e-235,0.308634405857308,0.918,0.383,1.88773513383196e-230,"2","Atp5md"
"Mpc1",1.27750654062831e-234,0.349804195905229,0.884,0.353,2.58873925392921e-230,"2","Mpc1"
"Prdx1",2.45620341946463e-234,0.724167262674473,0.988,0.609,4.97725060920313e-230,"2","Prdx1"
"St3gal51",6.58996600910604e-234,0.251319842207484,0.906,0.379,1.33539071208525e-229,"2","St3gal5"
"Gm37350",8.62603975303802e-234,0.296996002505409,0.334,0.044,1.74798069555563e-229,"2","Gm37350"
"Atraid",1.68739327217423e-233,0.368408648513755,0.9,0.376,3.41933372673386e-229,"2","Atraid"
"Creb3",3.83068749672802e-233,0.286175094153836,0.551,0.147,7.76250514336966e-229,"2","Creb3"
"Caprin1",3.98879176537551e-233,0.33976601418005,0.929,0.411,8.08288763335693e-229,"2","Caprin1"
"Dtx4",4.82417542350669e-233,0.251604092775106,0.698,0.222,9.77570907819395e-229,"2","Dtx4"
"Tmco1",1.74029796771765e-232,0.388416519551396,0.9,0.366,3.52653980178305e-228,"2","Tmco1"
"Sntb1",3.5936969023955e-232,0.285912472236956,0.44,0.088,7.28226740301423e-228,"2","Sntb1"
"Nsmce1",4.20795859832679e-232,0.279022568377379,0.779,0.273,8.52700730364941e-228,"2","Nsmce1"
"Psmd4",8.87548572262041e-231,0.271274004490183,0.93,0.412,1.7985284268318e-226,"2","Psmd4"
"Pigp",1.98157784326773e-230,0.281407506171039,0.749,0.255,4.01546934159773e-226,"2","Pigp"
"Mcee",4.95521120379513e-230,0.254203008434819,0.73,0.244,1.00412399833704e-225,"2","Mcee"
"Atp5b",1.11912359409379e-229,0.579737702043098,0.993,0.602,2.26779205107166e-225,"2","Atp5b"
"Neat1",1.0115455350801e-228,0.491610547484565,0.823,0.318,2.04979587228632e-224,"2","Neat1"
"Aplp2",1.03952093328529e-228,0.503363619613353,0.983,0.531,2.10648521920932e-224,"2","Aplp2"
"Cdkn2c",3.03704225597751e-228,0.283015593335758,0.599,0.167,6.15426242751282e-224,"2","Cdkn2c"
"Rdx",3.0103264701733e-227,0.524893167649485,0.981,0.52,6.10012555915918e-223,"2","Rdx"
"Cnih4",1.93844040620458e-226,0.301390882930699,0.824,0.314,3.92805563913297e-222,"2","Cnih4"
"Psme1",1.18152025364955e-225,0.30973496955154,0.884,0.365,2.39423264199544e-221,"2","Psme1"
"Zeb2",1.26158335641356e-225,0.78056419206658,0.983,0.565,2.55647251343644e-221,"2","Zeb2"
"Plod2",2.5601466624223e-225,0.50250042131343,0.912,0.414,5.18788119673254e-221,"2","Plod2"
"Atp5c1",1.04599304070602e-224,0.567273435020569,0.981,0.548,2.11960029768667e-220,"2","Atp5c1"
"Ube2m",3.34801024242695e-224,0.270500021249213,0.892,0.361,6.78440795525398e-220,"2","Ube2m"
"Timm10b",6.85944146562808e-224,0.331710646872937,0.864,0.339,1.38999721859487e-219,"2","Timm10b"
"Cox5a",2.52420557711785e-223,0.466095133389284,0.944,0.429,5.11505018147161e-219,"2","Cox5a"
"Rmnd5b",2.61570580122232e-222,0.276299287643461,0.602,0.177,5.30046623559692e-218,"2","Rmnd5b"
"Mrps14",3.60964917705223e-222,0.289153173205553,0.881,0.351,7.31459309237864e-218,"2","Mrps14"
"Vmp1",9.97264116159403e-222,0.295053576282207,0.889,0.364,2.02085600498542e-217,"2","Vmp1"
"Vps29",1.34670210313609e-221,0.291653403417811,0.786,0.278,2.72895714179497e-217,"2","Vps29"
"Meg31",2.09947926665488e-221,0.386091617998971,0.4,0.072,4.25438478594946e-217,"2","Meg3"
"mt-Atp8",2.3546541284608e-221,0.63859800021023,0.993,0.605,4.77147112591297e-217,"2","mt-Atp8"
"Atp10a",1.22450266373314e-219,0.260855525280664,0.623,0.19,2.48133219778883e-215,"2","Atp10a"
"Tgfbr3",1.85514693864404e-219,0.545172096148162,0.938,0.442,3.75926975646828e-215,"2","Tgfbr3"
"Pgls",1.91997367165935e-219,0.40524966927063,0.951,0.43,3.89063464825051e-215,"2","Pgls"
"Ubxn1",2.78148598497439e-218,0.353797276728947,0.961,0.469,5.6364031999521e-214,"2","Ubxn1"
"Manf1",1.33196812871152e-217,0.257641285895766,0.909,0.395,2.69910021602103e-213,"2","Manf"
"Atp6v0c",1.74488426925226e-217,0.416759271247763,0.953,0.468,3.53583348321277e-213,"2","Atp6v0c"
"Tmem45a",1.93231282805024e-217,0.313814032236174,0.517,0.137,3.91563871476101e-213,"2","Tmem45a"
"Bst2",1.55495399324942e-216,0.584302644792851,0.966,0.436,3.15095877192062e-212,"2","Bst2"
"Ost4",6.67287736396812e-216,0.303664993646967,0.805,0.294,1.3521918690345e-211,"2","Ost4"
"Peak1",3.32331043773191e-215,0.516609254480745,0.942,0.462,6.73435627101994e-211,"2","Peak1"
"Smdt1",1.07862007267629e-213,0.43237566581319,0.95,0.44,2.18571571527124e-209,"2","Smdt1"
"Psmd8",7.00137136445549e-212,0.334425947430769,0.888,0.363,1.41875789329326e-207,"2","Psmd8"
"Pcsk5",1.75380713714604e-211,0.686433629175167,0.927,0.437,3.55391478271274e-207,"2","Pcsk5"
"Rps27l",7.00345470660235e-211,0.421664704338985,0.976,0.505,1.4191800617459e-206,"2","Rps27l"
"Rpl36al",1.08905481466521e-209,0.612019975546727,0.99,0.605,2.20686067643758e-205,"2","Rpl36al"
"Wnk1",1.85186105787409e-209,0.250606369078899,0.938,0.445,3.75261124767606e-205,"2","Wnk1"
"Arsb",5.30511312637915e-208,0.284596125718542,0.68,0.237,1.07502812392947e-203,"2","Arsb"
"Esd",7.66606832587039e-208,0.392393322681497,0.936,0.436,1.55345208555438e-203,"2","Esd"
"Stc1",7.3913999973054e-207,0.89700501387074,0.472,0.121,1.49779329545397e-202,"2","Stc1"
"Chchd2",2.80435328676419e-206,0.64224842200533,0.996,0.724,5.68274150029895e-202,"2","Chchd2"
"Vps28",6.83543660583692e-206,0.260662559390069,0.757,0.276,1.38513287380679e-201,"2","Vps28"
"Cst3",8.58958163933728e-206,0.737702805657289,0.989,0.588,1.74059282339531e-201,"2","Cst3"
"Capns1",1.09893591529144e-205,0.361351566606014,0.946,0.441,2.22688373874657e-201,"2","Capns1"
"1810058I24Rik",1.62690758862628e-205,0.261375962868838,0.936,0.417,3.2967655375923e-201,"2","1810058I24Rik"
"F3",7.02861451496251e-205,0.281235878084452,0.378,0.073,1.424278445312e-200,"2","F3"
"Ndufc2",1.03407707762418e-204,0.341537973113086,0.955,0.443,2.09545379009764e-200,"2","Ndufc2"
"Hnrnpll",4.83480285442778e-204,0.260476907068854,0.674,0.233,9.79724450421245e-200,"2","Hnrnpll"
"Arhgap5",3.93274905047812e-203,0.296760559840722,0.91,0.404,7.96932267588885e-199,"2","Arhgap5"
"Psmb3",1.42038714646262e-200,0.318509599563208,0.919,0.404,2.87827251359185e-196,"2","Psmb3"
"Arpc1b",4.11295399950826e-199,0.337786928442189,0.944,0.442,8.33448998460354e-195,"2","Arpc1b"
"Ppp1cb",1.25858677174872e-198,0.278358416954084,0.86,0.374,2.55040023427161e-194,"2","Ppp1cb"
"Tmem223",4.23755666952064e-198,0.270071863791848,0.807,0.313,8.58698483511662e-194,"2","Tmem223"
"Stk3",6.13657802901862e-198,0.451645087613515,0.914,0.421,1.24351617180033e-193,"2","Stk3"
"Pomp",1.30538514838644e-197,0.338672901945127,0.94,0.435,2.64523246469027e-193,"2","Pomp"
"Frmd5",7.77409727915419e-197,1.02424043612215,0.946,0.511,1.5753430726478e-192,"2","Frmd5"
"Rock2",2.57017001443966e-196,0.321125755364179,0.914,0.435,5.20819251726053e-192,"2","Rock2"
"Sesn1",3.60240179080135e-195,0.283925479361802,0.728,0.277,7.29990698887985e-191,"2","Sesn1"
"Atp5f1",7.52241754094083e-195,0.389294034280968,0.973,0.51,1.52434269049625e-190,"2","Atp5f1"
"Mycbp2",2.00377907587235e-194,0.261925923971168,0.946,0.474,4.06045791934773e-190,"2","Mycbp2"
"Sec61b",1.31862014282449e-193,0.459498905270787,0.961,0.475,2.67205185741955e-189,"2","Sec61b"
"Spink4",2.61294386192799e-192,0.250719512446885,0.24,0.024,5.29486944181088e-188,"2","Spink4"
"Grm7",6.73391223788379e-192,0.379885906263777,0.726,0.253,1.36455997588477e-187,"2","Grm7"
"Hsbp1",1.27075131516611e-191,0.270086659821805,0.9,0.391,2.57505046505261e-187,"2","Hsbp1"
"Ndufa2",6.96476508546709e-190,0.290894064766515,0.964,0.477,1.41133999691905e-185,"2","Ndufa2"
"Arid5b",8.50967406108291e-190,0.467493681504811,0.883,0.413,1.72440035173784e-185,"2","Arid5b"
"Gpx3",9.07011603832392e-190,1.74939165455949,0.647,0.259,1.83796831400596e-185,"2","Gpx3"
"Spcs1",2.68069823626395e-189,0.256069438967656,0.88,0.369,5.43216690596528e-185,"2","Spcs1"
"Pik3c2g",1.10934269979717e-188,0.266040836035866,0.173,0.006,2.24797204686898e-184,"2","Pik3c2g"
"Abtb2",1.36797173474951e-187,0.289318612117975,0.512,0.152,2.77205792329641e-183,"2","Abtb2"
"Scand1",7.74337401550868e-187,0.29513423393623,0.947,0.438,1.56911731050268e-182,"2","Scand1"
"Zfp536",2.43598209767831e-186,0.272560082527221,0.239,0.026,4.93627412273533e-182,"2","Zfp536"
"Atp5d",3.65572333727694e-186,0.53158330587084,0.985,0.555,7.40795777065799e-182,"2","Atp5d"
"Maoa",7.34274587805855e-185,0.250116463970921,0.644,0.226,1.48793402472979e-180,"2","Maoa"
"Meis2",2.78895284457251e-182,0.276736476508566,0.686,0.247,5.65153404424174e-178,"2","Meis2"
"Chka",1.62382233388237e-181,0.562056293509909,0.916,0.442,3.29051357737924e-177,"2","Chka"
"Ppp1r14b",3.35599380978245e-181,0.264656353727674,0.953,0.426,6.80058585614316e-177,"2","Ppp1r14b"
"Cdc42ep5",1.85648664726515e-180,0.301027794923982,0.854,0.351,3.7619845420181e-176,"2","Cdc42ep5"
"Arl6ip5",2.59644795866476e-180,0.269750363558235,0.709,0.268,5.26144214343828e-176,"2","Arl6ip5"
"Park7",1.17916364484416e-179,0.342079340625643,0.972,0.513,2.3894572099122e-175,"2","Park7"
"Ssr4",2.10613469887856e-178,0.347724328815566,0.957,0.458,4.26787135380752e-174,"2","Ssr4"
"Ptprg1",7.75360762761326e-178,0.280695588446202,0.932,0.478,1.57119104965955e-173,"2","Ptprg"
"Thoc2",7.13625939694663e-177,0.310451747731842,0.922,0.435,1.44609160419727e-172,"2","Thoc2"
"Grcc10",1.71631217103774e-176,0.32058016753469,0.95,0.451,3.47793498339087e-172,"2","Grcc10"
"Rbfox1",3.60913060142975e-174,0.362563540703761,0.472,0.13,7.31354225073724e-170,"2","Rbfox1"
"Cast",2.26604561821344e-173,0.330795980888694,0.67,0.261,4.59191484074772e-169,"2","Cast"
"1500009L16Rik",4.52476281273633e-173,0.300277204279097,0.539,0.167,9.16897936372891e-169,"2","1500009L16Rik"
"Ppp1ca",8.0219755559286e-173,0.29567028713637,0.95,0.455,1.62557312665337e-168,"2","Ppp1ca"
"Cd81",2.42677201951025e-166,0.515791851207243,0.98,0.576,4.91761082033558e-162,"2","Cd81"
"Mbnl2",6.7801811219062e-166,0.393726557369238,0.972,0.537,1.37393590254307e-161,"2","Mbnl2"
"Rab2a",2.20004209371544e-165,0.26669006066618,0.955,0.485,4.45816529870496e-161,"2","Rab2a"
"Atp5g1",2.29159981171145e-165,0.323761076268691,0.97,0.494,4.64369785845209e-161,"2","Atp5g1"
"Mt3",3.19681135287904e-165,0.466726495598508,0.438,0.123,6.47801852547409e-161,"2","Mt3"
"Ube2e2",1.35596741703187e-164,0.302193106493835,0.849,0.375,2.74773237387338e-160,"2","Ube2e2"
"Cblb",2.64214763929647e-164,0.28689990297566,0.672,0.268,5.35404797627036e-160,"2","Cblb"
"Cox6c",6.46000606608518e-164,0.632551314234576,0.995,0.664,1.3090556292315e-159,"2","Cox6c"
"Psmb1",4.55591007466185e-160,0.325013993899756,0.96,0.503,9.23209617529477e-156,"2","Psmb1"
"Sfrp4",2.29358530155205e-159,0.726986362533288,0.265,0.041,4.64772125506507e-155,"2","Sfrp4"
"Slc25a5",5.77728137924525e-159,0.303980800210243,0.939,0.423,1.17070829869026e-154,"2","Slc25a5"
"Smoc2",6.2442571114856e-159,0.76650988670646,0.764,0.342,1.26533626107144e-154,"2","Smoc2"
"Gsta2",7.31703258414018e-158,0.522634767664345,0.293,0.056,1.48272348285017e-153,"2","Gsta2"
"Anxa5",3.51805342512512e-156,0.290966529440965,0.923,0.429,7.12898346067354e-152,"2","Anxa5"
"Arf5",8.62607352140431e-155,0.273893953728012,0.965,0.494,1.74798753837737e-150,"2","Arf5"
"Ryr2",4.40856269096607e-153,0.573732330972172,0.583,0.208,8.93351143697364e-149,"2","Ryr2"
"Pbx1",3.82722440823191e-152,0.595066753697092,0.995,0.676,7.75548754084113e-148,"2","Pbx1"
"Elob",2.23091362793804e-151,0.450348531075185,0.984,0.565,4.52072337565365e-147,"2","Elob"
"Bri3",4.00076491630185e-151,0.292199452291368,0.961,0.496,8.10715002639407e-147,"2","Bri3"
"Rnf213",2.86549269482461e-149,0.308960714235319,0.69,0.282,5.80663439679259e-145,"2","Rnf213"
"Naaladl21",3.15643071041207e-149,0.300936502665394,0.827,0.381,6.39619119157902e-145,"2","Naaladl2"
"Atp5a1",2.37088641036439e-147,0.263317573933151,0.975,0.564,4.80436422196239e-143,"2","Atp5a1"
"Gm37240",1.88220635497978e-145,0.266654981646032,0.464,0.142,3.81410295773103e-141,"2","Gm37240"
"Rasl11a",5.81855795249904e-144,0.266700615282624,0.567,0.208,1.17907258349441e-139,"2","Rasl11a"
"Gabarap",7.34023015494959e-144,0.308983188998327,0.966,0.511,1.48742423859898e-139,"2","Gabarap"
"Gabrb1",7.69979739864599e-143,0.363420456812614,0.344,0.085,1.56028694486162e-138,"2","Gabrb1"
"Wnt41",3.33860126207173e-142,0.834619710901112,0.714,0.315,6.76534159746214e-138,"2","Wnt4"
"Runx11",8.6511234816771e-142,0.265352050778579,0.719,0.303,1.75306366232705e-137,"2","Runx1"
"Atp5e",1.38897976008335e-141,0.433723599598435,0.983,0.599,2.81462858583289e-137,"2","Atp5e"
"Sec61g",4.28747625510033e-141,0.318442128230573,0.971,0.533,8.68814188333531e-137,"2","Sec61g"
"Nav3",2.8337806714864e-137,0.274787582573284,0.224,0.035,5.74237315270005e-133,"2","Nav3"
"Nenf1",4.09888856622664e-137,0.382213834846243,0.977,0.528,8.30598779060166e-133,"2","Nenf"
"Diaph2",8.31872965426806e-137,0.336060599197903,0.969,0.508,1.68570737714088e-132,"2","Diaph2"
"Runx2",8.4325519837579e-137,0.649949933980319,0.517,0.197,1.7087723339887e-132,"2","Runx2"
"Gpx4",1.29375182966356e-135,0.263912627498694,0.969,0.553,2.62165870763024e-131,"2","Gpx4"
"Lipg",1.4219139979447e-134,0.333905759227163,0.325,0.082,2.88136652543514e-130,"2","Lipg"
"Prdx2",8.86902704923438e-134,0.433516450406187,0.981,0.595,1.79721964125686e-129,"2","Prdx2"
"Rora",1.7893206653673e-132,0.429936505814922,0.988,0.63,3.62587939630029e-128,"2","Rora"
"Thsd7b",2.61425302889086e-129,0.474200603872171,0.266,0.055,5.29752233774444e-125,"2","Thsd7b"
"Cox7c",2.14112701113611e-125,0.427179469109698,0.993,0.641,4.33877977536622e-121,"2","Cox7c"
"Rere",2.15248640853119e-125,0.277852821936408,0.974,0.575,4.3617984582476e-121,"2","Rere"
"Tceal91",1.98971284344915e-115,0.357576848564408,0.989,0.664,4.03195410596535e-111,"2","Tceal9"
"S100a10",1.76220949912856e-113,0.307709059810031,0.94,0.462,3.57094132903412e-109,"2","S100a10"
"Ppp1r14a",3.48753018844236e-113,0.265888387773243,0.588,0.252,7.06713117385961e-109,"2","Ppp1r14a"
"Cacnb2",1.04022535768153e-110,0.278120087588683,0.959,0.505,2.10791266480585e-106,"2","Cacnb2"
"Uqcrh",4.27095082514196e-108,0.310517179525561,0.984,0.609,8.65465475206767e-104,"2","Uqcrh"
"Calr",1.54576347477244e-107,0.253724689225783,0.974,0.55,3.13233510527886e-103,"2","Calr"
"Serf2",4.13870181927139e-104,0.36350539753817,0.989,0.625,8.38666536657154e-100,"2","Serf2"
"Sct",2.79910734047176e-102,0.349903335779429,0.233,0.054,5.67211111473197e-98,"2","Sct"
"Lockd",1.17452355182993e-96,0.396076315760625,0.308,0.099,2.38005452542817e-92,"2","Lockd"
"Irf11",1.07009195613672e-93,0.302967124482161,0.801,0.417,2.16843433991544e-89,"2","Irf1"
"Ybx1",6.62179080936972e-69,0.453094432523301,0.99,0.669,1.34183968961068e-64,"2","Ybx1"
"Agt",5.96354796107574e-63,0.277840523144662,0.466,0.232,1.20845335883239e-58,"2","Agt"
"Rtl4",1.13980390147201e-62,0.276996811457527,0.348,0.149,2.30969862594289e-58,"2","Rtl4"
"Ubb1",1.19434818598986e-59,0.31849171893824,0.999,0.821,2.42022716408984e-55,"2","Ubb"
"Oaz1",7.56592789474698e-55,0.259390266934718,0.996,0.676,1.53315962859153e-50,"2","Oaz1"
"Rps18",5.84265271871481e-49,0.290954478434074,0.998,0.845,1.18395514692037e-44,"2","Rps18"
"Ftl1",3.18927007214068e-43,0.358758010626514,0.999,0.816,6.46273687418587e-39,"2","Ftl1"
"Gm303821",0,1.55852804213885,0.753,0.174,0,"3","Gm30382"
"Enpep",0,1.55636917853542,0.737,0.074,0,"3","Enpep"
"Hs6st2",0,1.52046703217734,0.884,0.28,0,"3","Hs6st2"
"Tmem1001",0,1.46961742216024,0.824,0.189,0,"3","Tmem100"
"Spats2l",0,1.25420638703573,0.769,0.187,0,"3","Spats2l"
"Hhip",0,1.25192194881975,0.615,0.066,0,"3","Hhip"
"Gpc31",0,1.15767824883507,0.823,0.188,0,"3","Gpc3"
"Plac81",0,1.07724435988187,0.74,0.145,0,"3","Plac8"
"Lamc3",0,1.05340045980663,0.716,0.074,0,"3","Lamc3"
"Sorcs2",0,0.983629804302578,0.823,0.214,0,"3","Sorcs2"
"Smim41",0,0.939707012616028,0.668,0.084,0,"3","Smim41"
"Col6a21",0,0.898435860922625,0.825,0.21,0,"3","Col6a2"
"Ramp21",0,0.886012354290229,0.772,0.175,0,"3","Ramp2"
"Adcy7",0,0.88552746897127,0.63,0.097,0,"3","Adcy7"
"Wfdc1",0,0.799671437655721,0.628,0.043,0,"3","Wfdc1"
"Ripor2",0,0.794792331986892,0.507,0.054,0,"3","Ripor2"
"Clca3a1",0,0.722641453408678,0.643,0.062,0,"3","Clca3a1"
"Rassf5",0,0.701054874442309,0.603,0.083,0,"3","Rassf5"
"Thbd",0,0.566093815093176,0.461,0.047,0,"3","Thbd"
"5033406O09Rik",0,0.410422625856232,0.428,0.023,0,"3","5033406O09Rik"
"Bmp7",0,0.354281596733549,0.395,0.033,0,"3","Bmp7"
"Dleu7",0,0.339613939660595,0.353,0.016,0,"3","Dleu7"
"Stard8",9.29300069229875e-308,0.555458112613823,0.621,0.111,1.88313366028742e-303,"3","Stard8"
"Lgi2",4.08792242650873e-306,0.626385153397857,0.461,0.052,8.28376600507729e-302,"3","Lgi2"
"Ramp3",1.08994946158772e-304,0.649877181183739,0.326,0.018,2.20867358896136e-300,"3","Ramp3"
"Cenpm",1.52775768976232e-299,0.430405171840855,0.42,0.043,3.09584818253436e-295,"3","Cenpm"
"Calml4",5.17408622196924e-294,0.344837151852635,0.452,0.052,1.04847683201985e-289,"3","Calml4"
"Ccn4",1.3955701369755e-293,0.409537341232316,0.426,0.045,2.82798332556716e-289,"3","Ccn4"
"Glipr2",6.21418491390248e-293,0.390364243419328,0.529,0.077,1.2592424309532e-288,"3","Glipr2"
"Cd24a",1.60642502104527e-286,0.430274132664961,0.432,0.049,3.25525966264613e-282,"3","Cd24a"
"Mycn",1.82003892810369e-286,0.292072645139016,0.409,0.042,3.68812688390932e-282,"3","Mycn"
"Asb4",9.13726311767792e-286,0.661818915724815,0.501,0.071,1.85157499816625e-281,"3","Asb4"
"Nt5dc21",7.37006085551274e-279,0.38814147931516,0.654,0.136,1.4934691317611e-274,"3","Nt5dc2"
"Nhsl21",3.61629690181307e-278,1.14305023143634,0.881,0.284,7.32806404183401e-274,"3","Nhsl2"
"Spry1",2.16019223207265e-277,0.329638718348721,0.406,0.042,4.37741353907203e-273,"3","Spry1"
"Cdh5",3.68696630231467e-272,0.341907477429824,0.467,0.065,7.47126851501044e-268,"3","Cdh5"
"Piezo1",3.10519653553624e-271,0.558150238014836,0.707,0.164,6.29237025961064e-267,"3","Piezo1"
"Aplnr",3.2371215728591e-265,0.284429264938033,0.243,0.008,6.55970315524169e-261,"3","Aplnr"
"Oaf",9.5127340476507e-264,0.680760892928664,0.767,0.209,1.92766042741594e-259,"3","Oaf"
"Tpx2",1.73098812579678e-261,0.480488198453057,0.364,0.035,3.50767433811459e-257,"3","Tpx2"
"Ptch11",1.20115942989857e-257,1.12449162956911,0.888,0.342,2.43402946874646e-253,"3","Ptch1"
"Cpz",4.83002189122293e-252,0.283309746007567,0.402,0.048,9.78755636037415e-248,"3","Cpz"
"Fbn2",3.95020971648178e-251,0.904276813317966,0.879,0.309,8.00470496947868e-247,"3","Fbn2"
"Mest",4.59399202854497e-244,0.598996728699788,0.441,0.063,9.30926544664353e-240,"3","Mest"
"Ryr21",1.19856219095596e-241,1.27665502810183,0.743,0.222,2.42876642375315e-237,"3","Ryr2"
"Col26a11",1.58021998586355e-241,0.544980198128783,0.545,0.101,3.20215777935391e-237,"3","Col26a1"
"Fbn11",4.49582522068512e-238,0.811576770626222,0.879,0.303,9.11034022719632e-234,"3","Fbn1"
"Diaph31",1.05931644433943e-237,0.519798216163981,0.378,0.045,2.14659884280942e-233,"3","Diaph3"
"Pclaf",1.51154078737369e-234,0.650995965778517,0.366,0.041,3.06298625153404e-230,"3","Pclaf"
"Pdpn",1.15077401130586e-233,0.607961940976127,0.629,0.155,2.3319284565102e-229,"3","Pdpn"
"Col1a21",6.46855735413692e-231,1.31783170839117,0.978,0.472,1.31078846224231e-226,"3","Col1a2"
"Pltp1",2.13558141159965e-230,0.542543036078469,0.692,0.168,4.32754217246553e-226,"3","Pltp"
"Hmmr",1.79373339529545e-229,0.363163473934543,0.266,0.017,3.63482135222671e-225,"3","Hmmr"
"Traf3ip2",4.70575071539239e-229,0.431253165168185,0.613,0.151,9.53573324967113e-225,"3","Traf3ip2"
"Prr5",9.05607803088811e-229,0.346126830652025,0.474,0.083,1.83512365217917e-224,"3","Prr5"
"Lama21",2.41046700737868e-228,1.35068848313742,0.984,0.488,4.88457034375216e-224,"3","Lama2"
"Sox9",2.12165016105876e-226,0.490830588934229,0.498,0.093,4.29931188636948e-222,"3","Sox9"
"Ptch2",1.98890146139184e-225,0.262486948236835,0.418,0.059,4.03030992136443e-221,"3","Ptch2"
"Knl1",3.06538184609464e-225,0.27445206494,0.269,0.019,6.21168977292618e-221,"3","Knl1"
"Cdca3",1.10519989695977e-224,0.315542807219646,0.299,0.026,2.23957707119928e-220,"3","Cdca3"
